,text,gpt_out
2294,"Man sitting to his left, with a square shaped head protruding slightly, legs bent, triangle foot pointed left","['Man sitting to his left', 'square shaped head protruding slightly', 'legs bent', 'triangle foot pointed left']"
2295,"This one has a square end on one side of his body, pointing his small arm to the right","['a square end on one side of his body', 'pointing his small arm to the right']"
2296,"This person has his arms outstretched, triangle arms, bent down, triangle feet, or foot, Two triangle arms, one pointing left","['This person has his arms outstretched', 'triangle arms', 'bent down', 'triangle feet', 'Two triangle arms', 'one pointing left']"
2297,Person looks like they are begging but they have a zigzag shape to their legs and aren't kneeling,['Person looks like they are begging but they have a zigzag shape to their legs and aren't kneeling']
2298,Two triangle bunny ears Pointed right Slight triangle body,"['Two triangle bunny ears', 'Pointed right', 'Slight triangle body']"
2299,"This is the one with the body that has two triangles, and a foot pointed outwards towards the right, One foot completely down","['the body that has two triangles', 'a foot pointed outwards towards the right', 'One foot completely down']"
2300,"This is the man who is asking ""what is happening"" with arms outstretched","['the man who is asking ""what is happening"" with arms outstretched']"
2301,"This one is the kneeling beggar who has a tiny triangle pointed upwards as his feet, not zig zag, pointed right, The head is a diagonal square, with another diagonal square under it, And a tiny triangle tail end, pointing up, Triangle arm pointed right","['the kneeling beggar who has a tiny triangle pointed upwards as his feet', 'the head is a diagonal square, with another diagonal square under it', 'a tiny triangle tail end, pointing up', 'Triangle arm pointed right']"
2302,"This is the man who is asking ""what is happening"" with his arms outstretched","['the man who is asking ""what is happening"" with his arms outstretched']"
2303,"This person is sitting down with a square shaped head pointed to the left, Legs slightly bent, pointed left","['sitting down with a square shaped head pointed to the left', 'Legs slightly bent, pointed left']"
2304,"This man is completely standing still, with a slight bend to the right","['This man is completely standing still, with a slight bend to the right']"
2305,"This person looks like he is kneeling down pointed to the right, with two outstretched triangles as arms, and a diagonal square shaped head, pointed right, small triangle for feet, No there is a split in the middle, with white showing","['he is kneeling down pointed to the right', 'two outstretched triangles as arms', 'a diagonal square shaped head, pointed right', 'small triangle for feet', 'a split in the middle, with white showing']"
2306,"This is the body with two triangles, small leg pointing right, and another foot pointing straight towards the ground","['the body with two triangles', 'small leg pointing right', 'another foot pointing straight towards the ground']"
2307,"Bunny ears for head, triangle shaped body comprised of two types of triangles","['Bunny ears for head', 'triangle shaped body comprised of two types of triangles']"
2308,"square bunny ear, dog shaped ear, pointed left","['square bunny ear', 'dog shaped ear', 'pointed left']"
2309,"Square shaped body, tiny arm pointing to the right, tiny foot triangle pointing to the right","['Square shaped body', 'tiny arm pointing to the right', 'tiny foot triangle pointing to the right']"
2310,"Beggar with zigzag shape on bottom of his body, pointed right","['zigzag shape on bottom of his body, pointed right']"
2311,"Looks like a pitcher about to pitch, feet both pointed left","['a pitcher about to pitch', 'feet both pointed left']"
2312,"Man begging with a sleeve, pointed left","['Man begging with a sleeve, pointed left']"
2313,"So this is the one that is also begging, but has a tiny triangle shaped end pointed upwards, pointed to the right, diagonal square head, TRIANGLE pointed to the right","['begging', 'tiny triangle shaped end pointed upwards', 'pointed to the right', 'diagonal square head', 'TRIANGLE pointed to the right']"
2314,"Man asking ""what is happening"" with arms outstretched","['Man asking ""what is happening"" with arms outstretched']"
2315,"Two triangles for a body, leg pointed right outward, other foot straight down","['Two triangles for a body', 'leg pointed right outward', 'other foot straight down']"
2316,Zig zag beggar with triangle arm pointing right,['Zig zag beggar with triangle arm pointing right']
2317,"Beggar pointed left, with sleeve","['Beggar pointed left, with sleeve']"
2318,"Man about to pitch, both feet pointing left","['Man about to pitch, both feet pointing left']"
2319,"Two triangle bunny ears for a head with a square shape, two triangles for body","['Two triangle bunny ears for a head with a square shape', 'two triangles for body']"
2320,"Square ear, dog shaped ear triangle pointed downwards, body facing left","['Square ear', 'dog shaped ear', 'triangle pointed downwards', 'body facing left']"
2321,"Kneeling beggar, not zig zag body, tail pointed upward triangle, pointed right","['Kneeling beggar', 'not zig zag body', 'tail pointed upward triangle', 'pointed right']"
2322,"Square shaped body, tiny arm pointed right, tiny foot pointed right","['Square shaped body', 'tiny arm pointed right', 'tiny foot pointed right']"
2323,"Man standing completely still, slightly bent towards the right","['Man standing completely still, slightly bent towards the right']"
2324,"Person sitting down, pointed to the left, legs slightly bent, feet pointed left","['Person sitting down, pointed to the left, legs slightly bent, feet pointed left']"
2325,"Two triangles for arms, a white split in the middle, looks like a person kneeling down with arms outstretched, triangle for a foot","['Two triangles for arms', 'a white split in the middle', 'looks like a person kneeling down with arms outstretched', 'triangle for a foot']"
2326,"Kneeling beggar, no zig zag body, tiny tail pointed upwards","['Kneeling beggar', 'no zig zag body', 'tiny tail pointed upwards']"
2327,"Pitcher about to pitch, legs both pointed left","['Pitcher about to pitch', 'legs both pointed left']"
2328,Man asking what is happening with arms outstretched,['Man asking what is happening with arms outstretched']
2329,"Not the dog bunny ear, but the kneeling beggar who has a slight white shape in the middle of his body, we always have trouble with this one lol, arms outstretched, triangle arms, one is attached to his body, the other is not, one triangle is longer to the left, and a smaller triangle to the right","['kneeling beggar who has a slight white shape in the middle of his body', 'arms outstretched', 'triangle arms', 'one is attached to his body', 'the other is not', 'one triangle is longer to the left', 'a smaller triangle to the right']"
2330,"Square shaped body, tiny arm pointing right, foot pointing right","['Square shaped body', 'tiny arm pointing right', 'foot pointing right']"
2331,Beggar with zig zag body pointed right,['Beggar with zig zag body pointed right']
2332,Beggar pointed left with sleeve,['Beggar pointed left with sleeve']
2333,"Two triangles for a body, pointing left, leg stretched out right, other foot completely down","['Two triangles for a body, pointing left, leg stretched out right, other foot completely down']"
2334,"Man standing completely still, with a slight right bend to him","['Man standing completely still, with a slight right bend to him']"
2335,"Triangle bunny ears, pointed downwards head and to the right, two triangles for a body One smaller than other","['Triangle bunny ears', 'pointed downwards head and to the right', 'two triangles for a body', 'One smaller than other']"
2336,"Person sitting down, square head pointed left, legs slightly bent to the left","['Person sitting down', 'square head pointed left', 'legs slightly bent to the left']"
2337,"Square shaped ear, dog shaped ear, bottom portion of body pointing left","['Square shaped ear', 'dog shaped ear', 'bottom portion of body pointing left']"
2338,it looks like a candle but has two triangles pointing to the right one on top one on bottom,"['a candle', 'two triangles pointing to the right', 'one on top', 'one on bottom']"
2339,"mouse ears on a diamond head, the ears are both triangles, the diamond head is on two triangles","['mouse ears on a diamond head', 'the ears are both triangles', 'the diamond head is on two triangles']"
2340,"looks like a man with a backpack, leg in the air, backpack is a diamond shape","['a man with a backpack', 'leg in the air', 'backpack is a diamond shape']"
2341,looks like a person bent knees holding a book or laptop pointing right,['a person bent knees holding a book or laptop pointing right']
2342,"ice skater, leg in the air","['ice skater', 'leg in the air']"
2343,man holding book pointed left,['man holding book pointed left']
2344,candle with a triangle at bottom pointed right,['candle with a triangle at bottom pointed right']
2345,"person on knees pointed right, kinda like praying","['person on knees pointed right, kinda like praying']"
2346,person with turtle shell back laying down,['person with turtle shell back laying down']
2347,"mouse, the head points left","['mouse, the head points left']"
2348,one you picked last time,There is no description of an image in the given text.
2349,"mans arms in ""y"" position","['mans arms in ""y"" position']"
2350,candle bottom triangle points right,['candle bottom triangle points right']
2351,"backpack triangle head, leg up","['backpack triangle head', 'leg up']"
2352,the one you pick when I said the one you picked last time a few rounds ago,There is no description of an image in the given text.
2353,"praying on knees, points right","['praying on knees', 'points right']"
2354,"mouse ears both triangles, head points right","['mouse ears', 'both triangles', 'head points right']"
2355,candle two triangles pointing right,"['candle', 'two triangles pointing right']"
2356,arms like a Y,['arms like a Y']
2357,mouse,['mouse']
2358,man with book pointing left,['man with book pointing left']
2359,turtle shell back,['turtle shell back']
2360,bent knees book points right,"['bent knees', 'book', 'points right']"
2361,ice skater,['ice skater']
2362,looks like a man kneeling and facing to our right,['a man kneeling and facing to our right']
2363,"looks like a figure sitting down, facing our right and having bunny ears","['a figure sitting down, facing our right and having bunny ears']"
2364,like a sitting figure facing our right and having no legs,['like a sitting figure facing our right and having no legs']
2365,"looks like a kneeling woman, with feet pointing to our left and having shoulder pads like a soap star in the 80s","['a kneeling woman', 'with feet pointing to our left', 'having shoulder pads like a soap star in the 80s']"
2366,"looks like a man sitting down facing our left, their legs and feet are pointing to our left, maybe wearing shorts","['a man sitting down facing our left', 'their legs and feet are pointing to our left', 'maybe wearing shorts']"
2367,"looks like a kneeling woman facing to our right, their feet are pointing upwards behind them looks like they are reaching out to our right","['a kneeling woman facing to our right', 'their feet are pointing upwards behind them', 'looks like they are reaching out to our right']"
2368,"mostly square with diamond shaped head, on our right the shoulder is spiked out, but left one is square,","['mostly square with diamond shaped head', 'on our right the shoulder is spiked out', 'left one is square']"
2369,"looks like a standing figure in a kimono, they are reaching to our left with droopy sleeves and you can see a bit of their feet pointing to our left","['a standing figure in a kimono', 'reaching to our left with droopy sleeves', 'you can see a bit of their feet pointing to our left']"
2370,"looks like someone stood on one leg, other leg is pointing to the right and is level their arms are pointing to our left and can see on arm above the other, like a judo kick","['someone stood on one leg', 'other leg is pointing to the right', 'arms are pointing to our left', 'can see one arm above the other', 'like a judo kick']"
2371,"looks like a two headed beast, the right head is human but the head on our left looks like a bird They are on one leg with other leg raised and pointing to our left","['a two headed beast', 'the right head is human', 'the head on our left looks like a bird', 'They are on one leg with other leg raised and pointing to our left']"
2372,the last one you picked is this one,['the last one you picked is this one']
2373,looks like a person with both arms raised they are leaning to our left,['a person with both arms raised they are leaning to our left']
2374,you picked this one two goes back,There is no description of the image in the given text.
2375,"looks like a man sitting down facing our left and wearing shorts, legs are pointing to our left","['a man sitting down facing our left', 'wearing shorts', 'legs are pointing to our left']"
2376,looks like a figure sitting facing to our right but you can't see their legs,['a figure sitting facing to our right but you can't see their legs']
2377,"almost square body, right shoulder is spiked but left is square","['almost square body', 'right shoulder is spiked but left is square']"
2378,"looks like kneeling woman facing to our rightmove arms outstretched, looks like their feet are behind them on our left and feet pointing up","['kneeling woman facing to our right', 'arms outstretched', 'feet are behind them on our left', 'feet pointing up']"
2379,"looks like figure is on bent knees but still standing, they are kneeling to our right with arms out to our right","['figure is on bent knees but still standing', 'they are kneeling to our right with arms out to our right']"
2380,figure has both arms raised and leaning to our left,['figure has both arms raised and leaning to our left']
2381,looks like a woman in a kimono facing our left with droopy sleeves and arms pointing level to our left,['a woman in a kimono facing our left with droopy sleeves and arms pointing level to our left']
2382,"fully kneeling woman, facing to our right, feet are pointing to the left and figure has shoulder pads as an 80s soap star","['fully kneeling woman', 'facing to our right', 'feet are pointing to the left', 'figure has shoulder pads as an 80s soap star']"
2383,"Two headed beast with left side head like a bird with beak pointing down, right head is human Stood on one foot with other foot raised and pointing to our left","['Two headed beast with left side head like a bird with beak pointing down', 'right head is human', 'Stood on one foot with other foot raised and pointing to our left']"
2384,"looks like a judo kick out with one foot raised and pointing to our right, leg is straight, other foot is planed and toes pointing to our left","['a judo kick out with one foot raised and pointing to our right', 'leg is straight', 'other foot is planed and toes pointing to our left']"
2385,"looks like a sitting woman with bunny ears, facing to the right","['a sitting woman with bunny ears, facing to the right']"
2386,"looks like a man sitting facing to our left, looks like they are wearing shorts, legs are facing to our left","['a man sitting facing to our left', 'they are wearing shorts', 'legs are facing to our left']"
2387,"two headed beast, right head is human and facing to our right, left head is like a bird with beak pointing down and to our left One leg is raised and pointing to our left","['two headed beast', 'right head is human and facing to our right', 'left head is like a bird with beak pointing down and to our left', 'One leg is raised and pointing to our left']"
2388,"looks like a sitting figure facing to our right, you cant see all their legs","['a sitting figure facing to our right, you cant see all their legs']"
2389,"kneeling woman facing our right, they have shoulder pads, their legs are stretched behind them to our left","['kneeling woman facing our right', 'they have shoulder pads', 'their legs are stretched behind them to our left']"
2390,"Blocky figure, the shoulder on our right is pointed, the left shoulder is square","['Blocky figure', 'the shoulder on our right is pointed', 'the left shoulder is square']"
2391,"figure with both arms raised up, figure is leaning to our left","['figure with both arms raised up', 'figure is leaning to our left']"
2392,sitting girl facing to our right with bunny ears,['sitting girl facing to our right with bunny ears']
2393,"kneeling girl facing to our right with arms stretched out to our right, feet pointing to our left and upwards","['kneeling girl facing to our right', 'arms stretched out to our right', 'feet pointing to our left and upwards']"
2394,"looks like a twisted figure, legs pointing to our left and facing to our left has two odd bits pointing to our right","['a twisted figure', 'legs pointing to our left and facing to our left', 'two odd bits pointing to our right']"
2395,"looks like a judo kick, one standing leg with toes pointing our left and kicking foot to our right","['a judo kick', 'one standing leg with toes pointing our left', 'kicking foot to our right']"
2396,looks like woman in kimono pointing to our left with droopy sleeves,['woman in kimono pointing to our left with droopy sleeves']
2397,"looks like standing figure but with knees bent, facing our right and arms stretched to our right","['standing figure but with knees bent, facing our right and arms stretched to our right']"
2398,"kneeling woman with shoulder pads, feet behind and pointing to the left","['kneeling woman with shoulder pads, feet behind and pointing to the left']"
2399,"looks like a judo kick out to our right, standing foot points to our left","['a judo kick out to our right', 'standing foot points to our left']"
2400,figure with both arms raised and leaning to our left,['figure with both arms raised and leaning to our left']
2401,"looks like a blocky figure sitting and facing to our right, cant see their legs","['a blocky figure sitting and facing to our right, cant see their legs']"
2402,"Very blocky figure, shoulder on our right is pointing right and left shoulder is square","['Very blocky figure', 'shoulder on our right is pointing right', 'left shoulder is square']"
2403,"looks like woman in kimono facing to our left, has droop sleeves Toes and hands point to our left","['woman in kimono facing to our left', 'has droop sleeves', 'Toes and hands point to our left']"
2404,figure faces our right and is pointing to our right legs are bent at the knees,"['figure faces our right', 'pointing to our right', 'legs are bent at the knees']"
2405,"looks like man in shorts sitting down, facing to our left","['man in shorts sitting down, facing to our left']"
2406,"Twisted figure, facing to our left, has two odd bits facing to the right","['Twisted figure, facing to our left, has two odd bits facing to the right']"
2407,"kneeling figure facing to our right, legs are behind to our left with feet pointing up","['kneeling figure facing to our right', 'legs are behind to our left with feet pointing up']"
2408,looks like sitting girl facing to our right and has bunny ears,"['sitting girl facing to our right', 'has bunny ears']"
2409,"two headed beast, right side is human and left facing head is like a birds beak pointing down Raised leg is pointing to our left Standing leg is also pointing to our left","['two headed beast', 'right side is human', 'left facing head is like a birds beak pointing down', 'Raised leg is pointing to our left', 'Standing leg is also pointing to our left']"
2410,girl sitting and facing to our right and has bunny ears,"['girl sitting and facing to our right', 'has bunny ears']"
2411,"kneeling and facing to our right, has shoulder pads and legs point to our left touching the floor","['kneeling and facing to our right', 'has shoulder pads', 'legs point to our left touching the floor']"
2412,kneeling woman facing our right with legs facing out to our left and pointing up,['kneeling woman facing our right with legs facing out to our left and pointing up']
2413,"twisted figure, with thick legs pointing to our left and facing our left Two odd bits pointing to our right","['twisted figure, with thick legs pointing to our left and facing our left', 'Two odd bits pointing to our right']"
2414,"blocky sitting figure facing to our right, cant see all the legs","['blocky sitting figure facing to our right, cant see all the legs']"
2415,blocky figure with sharp shoulder pointing to our right and square shoulder on our left,['blocky figure with sharp shoulder pointing to our right and square shoulder on our left']
2416,Judo kick to our right,['Judo kick to our right']
2417,Figure with arms raised and leaning to our left,['Figure with arms raised and leaning to our left']
2418,Two headed beast with bird head facing left and pointing down,['Two headed beast with bird head facing left and pointing down']
2419,woman in kimono facing our left and floppy sleeves,"['woman in kimono facing our left', 'floppy sleeves']"
2420,Looks like a boy sitting and facing to our left and wearing shorts,['a boy sitting and facing to our left and wearing shorts']
2421,figure standing with bent knees facing our right,['figure standing with bent knees facing our right']
2422,blocky figure with pointy shoulder on our right and square shoulder on our left,['blocky figure with pointy shoulder on our right and square shoulder on our left']
2423,Girl sitting and facing to our right and has bunny ears,"['Girl sitting and facing to our right', 'has bunny ears']"
2424,Blocky figure facing to our right can't see all their legs,"['Blocky figure facing to our right', ""can't see all their legs""]"
2425,"Judo kicking figure, kicking out to our right Standing leg is pointing to our left","['Judo kicking figure', 'kicking out to our right', 'Standing leg is pointing to our left']"
2426,"Two headed beast with bird head facing to our left and beak pointing down, one leg raised and both feet points to our left","['Two headed beast with bird head facing to our left and beak pointing down, one leg raised and both feet points to our left']"
2427,Standing figure with bent knees facing to our right,['Standing figure with bent knees facing to our right']
2428,arms raised above the head and leaning to our left,['arms raised above the head and leaning to our left']
2429,kneeling figure facing to our right with shoulder pads and feet pointing to our left,['kneeling figure facing to our right with shoulder pads and feet pointing to our left']
2430,standing woman in a kimono facing our left and droopy sleeves,['standing woman in a kimono facing our left and droopy sleeves']
2431,Boy sitting and facing our left and wearing shorts,"['Boy sitting and facing our left', 'wearing shorts']"
2432,twisted figure facing our left and blocky legs facing our left and two odd blocks facing our right,"['twisted figure facing our left', 'blocky legs facing our left', 'two odd blocks facing our right']"
2433,Kneeling figure facing our right legs behind to the left and feet pointing up,['Kneeling figure facing our right legs behind to the left and feet pointing up']
2434,the fat one with the square shoulders pointing to our right,['the fat one with the square shoulders pointing to our right']
2435,the one shaped like an 's' turned and pointing to our right with bent knees,['the one shaped like an \'s\' turned and pointing to our right with bent knees']
2436,the one knelt down facing our right with arms out either side,['the one knelt down facing our right with arms out either side']
2437,"stood on one leg facing our left but stood straight not the ones leaning over head behind body, straight back arms pointing down","['stood on one leg facing our left', 'stood straight', 'not the ones leaning over head', 'behind body', 'straight back', 'arms pointing down']"
2438,"stood on one leg facing left two afms facing left one leg out behind body, body leaning left","['stood on one leg facing left', 'two arms facing left', 'one leg out behind body', 'body leaning left']"
2439,"knelt own facing right arms in front can only see one arm not the one with bent legs feet behind head, looks like something out of handmaid's tale lol","['knelt own facing right', 'arms in front', 'can only see one arm', 'not the one with bent legs', 'feet behind head', 'looks like something out of handmaid\'s tale']"
2440,"sat down facing left legs out in front, bent at knees","['sat down facing left', 'legs out in front', 'bent at knees']"
2441,"facing right, arm in front, head back, small leg to right","['facing right', 'arm in front', 'head back', 'small leg to right']"
2442,"sat knelt down cant see arms or legs, knees facing right, the simplest pic","['sat knelt down', 'cant see arms or legs', 'knees facing right', 'the simplest pic']"
2443,"fancy hat on with two bits coming off head, facing right","['fancy hat on with two bits coming off head, facing right']"
2444,stood facing left straight legs arm pointing left,"['stood facing left', 'straight legs', 'arm pointing left']"
2445,leaning left with arms out each side and up in air looks like a ghost,['leaning left with arms out each side and up in air looks like a ghost']
2446,choose same as the last one,['same as the last one']
2447,"knelt facing right arms in front looks like praying, under with feet behind","['knelt facing right', 'arms in front', 'looks like praying', 'under with feet behind']"
2448,sat down facing left legs out in front bent at knees,"['sat down facing left', 'legs out in front', 'bent at knees']"
2449,stood facing left arm pointing left not meaning or on one leg,"['stood facing left', 'arm pointing left', 'not meaning', 'on one leg']"
2450,facing right bent knees arms to right s shaped,"['facing right', 'bent knees', 'arms to right', 's shaped']"
2451,"stood on 1 leg facing left two arms facing left one leg behind, leaning to left","['stood on 1 leg facing left', 'two arms facing left', 'one leg behind, leaning to left']"
2452,stood on 1 leg back straight arms bent head behind body,"['stood on 1 leg', 'back straight', 'arms bent', 'head behind body']"
2453,knelt facing right simplest shape cant see arms or legs,"['knelt facing right', 'simplest shape', 'cant see arms or legs']"
2454,bunny ears,['bunny ears']
2455,fat bloke facing right one arm pointing right,"['fat bloke facing right', 'one arm pointing right']"
2456,facing right pointing right small leg right fat leg left 'dancing',"['facing right', 'pointing right', 'small leg right', 'fat leg left', 'dancing']"
2457,"knelt facing right two arms spread out, leg to left","['knelt facing right', 'two arms spread out', 'leg to left']"
2458,"leaning right two arms either side like a ghost, sorry kleft","['leaning right', 'two arms either side like a ghost']"
2459,no arms or legs,['no arms or legs']
2460,dancing man facing right,['dancing man facing right']
2461,knelt facing right arms either side,['knelt facing right arms either side']
2462,straight back stood on one leg facing left,"['straight back', 'stood on one leg', 'facing left']"
2463,the one you just picked,['the one you just picked']
2464,ice skater facing left one leg one out behind to right,"['ice skater facing left', 'one leg one out behind to right']"
2465,"handmaid's tale, knelt facing left, arms in front to right, under","['handmaid\'s tale, knelt facing left, arms in front to right, under']"
2466,sat facing left legs in front knees bent,['sat facing left legs in front knees bent']
2467,fat bloke facing right,['fat bloke facing right']
2468,bunny ears,['bunny ears']
2469,s shape facing right,['s shape facing right']
2470,handmaid's tale lol,There is no description of an image in the given text.
2471,dancing man,['dancing man']
2472,ice skater facing left,['ice skater facing left']
2473,fat bloke,['fat bloke']
2474,s shape,['s shape']
2475,no arms or legs,['no arms or legs']
2476,bunny,['bunny']
2477,ghost,['ghost']
2478,stood facing left pointing left,['stood facing left pointing left']
2479,"straight back facing left, one leg","['straight back facing left, one leg']"
2480,knelt facing right arms either side,['knelt facing right arms either side']
2481,sat facing left knees bent legs out to left,"['sat facing left', 'knees bent', 'legs out to left']"
2482,dancing man,['dancing man']
2483,"sta down one before last, facing left","['sta down one before last, facing left']"
2484,knelt facing right arms either side,['knelt facing right arms either side']
2485,head on back,['head on back']
2486,s shape,['s shape']
2487,ice skater,['ice skater']
2488,fat bloke,['fat bloke']
2489,ghost,['ghost']
2490,stood facing left straight back point left,['stood facing left straight back point left']
2491,handmaid's tale,There is no description of an image in the given text.
2492,no arms legs,['no arms legs']
2493,bunny,['bunny']
2494,handmaid's tale,There is no description of an image in the given text.
2495,head on back,['head on back']
2496,bunny,['bunny']
2497,no arms legs,['no arms legs']
2498,ice skater,['ice skater']
2499,fat bloke,['fat bloke']
2500,s shape,['s shape']
2501,sat facing left,['sat facing left']
2502,stood facing left straight back,['stood facing left straight back']
2503,dancer,['dancer']
2504,knelt facing right arms out,['knelt facing right arms out']
2505,ghost btw,['ghost']
2506,"slope with a square box and 2 triangle ears on top, looks like a rabbit sat up, a mountain with a windmill on top maybe","['slope with a square box and 2 triangle ears on top', 'looks like a rabbit sat up', 'a mountain with a windmill on top maybe']"
2507,"a person sat down looking to west with legs out, west is left","['a person sat down looking to west with legs out, west is left']"
2508,person with arms stretched out wide,['person with arms stretched out wide']
2509,"person praying, bending at knees, serving","['person praying', 'bending at knees', 'serving']"
2510,"looks like a mouse head, you selected it last",['a mouse head']
2511,priest stood up,['priest stood up']
2512,"man standing on one let, doing yoga, leg","['man standing on one leg', 'doing yoga']"
2513,"child with cloak holding it up, rock on top of mountain straight","['child with cloak holding it up', 'rock on top of mountain straight']"
2514,oriental person with cloak sat down,['oriental person with cloak sat down']
2515,"person kneeling with feet up at back at west, to left","['person kneeling with feet up at back at west, to left']"
2516,person dancing with train at back on floor,['person dancing with train at back on floor']
2517,"Bear with flag, Bear walking holding flag behind","['Bear with flag', 'Bear walking holding flag behind']"
2518,"priest holding out arms straight, arms to left","['priest holding out arms straight', 'arms to left']"
2519,man sat down with knees up,['man sat down with knees up']
2520,man with arms out wide,['man with arms out wide']
2521,man kneeling with feet up at back to left,['man kneeling with feet up at back to left']
2522,"first picture, I said looked like a rabbit looking to east",['a rabbit looking to east']
2523,"mouse with triangular nose looking west, has one square ear and one triangular ear","['mouse with triangular nose looking west', 'has one square ear and one triangular ear']"
2524,"bear with a flag walking, got one leg up, going leftwards","['bear with a flag walking', 'got one leg up', 'going leftwards']"
2525,"man balancing on one leg with arms out, looking west","['man balancing on one leg with arms out, looking west']"
2526,someone dancing with a long train on the floor behind,['someone dancing with a long train on the floor behind']
2527,ghost picture you said,['ghost picture']
2528,"man sat with a cloak on the floor, arms and legs covered up, legs to left","['man sat with a cloak on the floor, arms and legs covered up, legs to left']"
2529,"man looking to right, legs bent and arms out","['man looking to right', 'legs bent and arms out']"
2530,man dancing with train on floor,['man dancing with train on floor']
2531,man with legs bent and arms out to right,['man with legs bent and arms out to right']
2532,priest standing with arms out to left,['priest standing with arms out to left']
2533,rabbit looking to right,['rabbit looking to right']
2534,"mouse looking to left, mouse has square and triangle ears","['mouse looking to left', 'mouse has square and triangle ears']"
2535,"bear walking with flag, leg up","['bear walking with flag', 'leg up']"
2536,man balancing on one leg with arms out in front,['man balancing on one leg with arms out in front']
2537,"man sat on floor wrapped in a cape, can only see his head, the on picture you have not guessed yet","['man sat on floor wrapped in a cape, can only see his head']"
2538,"man kneeling to right, with feet up at back","['man kneeling to right', 'feet up at back']"
2539,man with arms outstretched both arms out,['man with arms outstretched both arms out']
2540,ghost,['ghost']
2541,man sat down with knees up looking left,['man sat down with knees up looking left']
2542,bear with flag walking,['bear with flag walking']
2543,mouse looking,['mouse looking']
2544,rabbit looking behind,['rabbit looking behind']
2545,priest standing with arms outstretched,['priest standing with arms outstretched']
2546,man kneeling with feet up at the back looking right,['man kneeling with feet up at the back looking right']
2547,"odd image you have only guessed once, could be a sausage shape, got square on top","['sausage shape', 'square on top']"
2548,man standing on one leg with leg out back,['man standing on one leg with leg out back']
2549,"man dancing in long robe, train on floor","['man dancing in long robe', 'train on floor']"
2550,man with both arms out wide,['man with both arms out wide']
2551,ghost,['ghost']
2552,"man with bent knees and arms stretched out, no feet up, looking right","['man with bent knees and arms stretched out, no feet up, looking right']"
2553,man sat down with knees up looking left,['man sat down with knees up looking left']
2554,same again,There is no description of the image in the given text.
2555,man kneeling with feet up at back looking right,['man kneeling with feet up at back looking right']
2556,bear with flag,['bear with flag']
2557,"man with robe, no arms or legs","['man with robe, no arms or legs']"
2558,dancing with train,['dancing with train']
2559,"man standing with arms out to left, priest","['man standing with arms out to left', 'priest']"
2560,mouse looking,['mouse looking']
2561,"rabbit looking back, slope, square head yes","['rabbit looking back', 'slope', 'square head']"
2562,man with arms outstretched,['man with arms outstretched']
2563,"bending knees, no feet up","['bending knees', 'no feet up']"
2564,ghost,['ghost']
2565,"balancing on one leg, leg out","['balancing on one leg', 'leg out']"
2566,mouse up,There is no description of an image in the given text.
2567,"knees bent, looking right, no feet up","['knees bent', 'looking right', 'no feet up']"
2568,"sat down, knees bent, looking left","['sat down, knees bent, looking left']"
2569,"robe, no arms or legs","['robe', 'no arms or legs']"
2570,"balancing on one leg, leg out","['balancing on one leg', 'leg out']"
2571,rabbit,['rabbit']
2572,dancing,['dancing']
2573,ghost,['ghost']
2574,priest standing,['priest standing']
2575,kneeling with feet up at back,['kneeling with feet up at back']
2576,bear,['bear']
2577,arms outstretched,['arms outstretched']
2578,"offering something to the sky, leg out, kneeling on the floor","['offering something to the sky', 'leg out', 'kneeling on the floor']"
2579,walking like a zombie,['walking like a zombie']
2580,Squatting,['Squatting']
2581,"It looks like they're falling, with their hands out","['they\'re falling, with their hands out']"
2582,"They're standing straight, with their arms out, like they're offering something","['They're standing straight, with their arms out, like they're offering something']"
2583,"They're balancing on one leg, with hands in front and the other leg out","['balancing on one leg', 'hands in front', 'other leg out']"
2584,"They're just sitting there, slumped","['They're just sitting there, slumped']"
2585,"They're kneeling on the ground with one leg, with their hands out","['They're kneeling on the ground with one leg, with their hands out']"
2586,"They have pointy ears, they look like a rabbit","['They have pointy ears', 'they look like a rabbit']"
2587,"They have a very square body, kinda fat, and they're standing straight, Arm out","['They have a very square body, kinda fat, and they\'re standing straight, Arm out']"
2588,"They're kneeling on the ground with one leg out, with both their arms held out to the side","['They're kneeling on the ground with one leg out, with both their arms held out to the side']"
2589,"They have no arms, they're just sitting there","['They have no arms, they\'re just sitting there']"
2590,"They're kneeling on the ground with one leg out, both arms are stretched out to the side","['They're kneeling on the ground with one leg out, both arms are stretched out to the side']"
2591,They look like a rabbit They have pointy ears,"['They look like a rabbit', 'They have pointy ears']"
2592,They're walking like a zombie,['They're walking like a zombie']
2593,"They're balancing on one leg, with the other leg up and their arms in front of them","['balancing on one leg', 'other leg up', 'arms in front of them']"
2594,They don't have any arms They're sitting there straight,"['They don't have any arms', ""They're sitting there straight""]"
2595,"They're standing straight, arms outstretched in front of them to the left like they're offering something","['They're standing straight, arms outstretched in front of them to the left like they're offering something']"
2596,"There sitting there, slumped You can see their legs, but you can't see their arms","['sitting there, slumped', 'You can see their legs, but you can\'t see their arms']"
2597,"They have a very square body They're standing straight, Yes, pointing to the right","['They have a very square body', ""They're standing straight"", 'pointing to the right']"
2598,They're kneeling one knee They're back is straight It looks like their offering something with their hands,"['They're kneeling one knee', 'They're back is straight', 'their offering something with their hands']"
2599,They look like they're squatting,['They look like they\'re squatting']
