,text,gpt_out
908,flying man,['flying man']
909,pointy zig zag,['pointy zig zag']
910,"bottom left has a tiny triangle, top has a square","['bottom left has a tiny triangle', 'top has a square']"
911,"right side straightish, top has a square hanging, left is protruding, basically the only one left, so bottom is straight","['right side straightish', 'top has a square hanging', 'left is protruding', 'bottom is straight']"
912,"protrudes bottom right, looks like guy with no legs, diamond top","['protrudes bottom right', 'looks like guy with no legs', 'diamond top']"
913,"tiny triangle on left, square top, triangle hanging off square","['tiny triangle on left', 'square top', 'triangle hanging off square']"
914,"two triangles at bottom - one larger on left, one smaller on right, then a square above that","['two triangles at bottom - one larger on left, one smaller on right', 'a square above that']"
915,zig zag with the second not formed diamond,['zig zag with the second not formed diamond']
916,"and this one is leg kicking to the right, triangle butt, diamond top, two triangles on left, like jagged, looks like standing on one leg, and kicking to right, yeah like standing on a leg and kicking out to the back, with the right one","['leg kicking to the right', 'triangle butt', 'diamond top', 'two triangles on left, like jagged', 'looks like standing on one leg', 'kicking to right', 'standing on a leg and kicking out to the back', 'with the right one']"
917,"left side straight, diamond head","['left side straight, diamond head']"
918,guy flying,['guy flying']
919,"square on shoulder, guy kicking to left","['square on shoulder', 'guy kicking to left']"
920,"right side straight up to bend by head, left side protruding","['right side straight up to bend by head', 'left side protruding']"
921,"other zig zag one, one you clicked before, one diamond, pointed to left and right, sooo the one that goes into the triangle lower down, not the one that has two diamonds","['other zig zag one', 'one diamond', 'pointed to left and right', 'the one that goes into the triangle lower down, not the one that has two diamonds']"
922,"sitting with one leg, pointy knee","['sitting with one leg, pointy knee']"
923,triangle hanging off on bottom right,['triangle hanging off on bottom right']
924,flying,['flying']
925,"pointy zig zag, diamond faded one","['pointy zig zag', 'diamond faded one']"
926,"that one we need better name for looool, diamond a is the one u clicked, so this is diamond a","['diamond a is the one u clicked', 'this is diamond a']"
927,"straight left side, dead straight, diamond top","['straight left side', 'dead straight', 'diamond top']"
928,"straightish right, diamond top, left protruding","['straightish right', 'diamond top', 'left protruding']"
929,tiny triangle bottom left,['tiny triangle bottom left']
930,pointy knee,['pointy knee']
931,"tiny triangle hanging bottom right, NA, top has a square","['tiny triangle hanging bottom right', 'top has a square']"
932,triangle butt,['triangle butt']
933,"right protruding one, diamond top, no legs","['right protruding one', 'diamond top', 'no legs']"
934,"left leg is up, square shoulder","['left leg is up', 'square shoulder']"
935,"2 triangle one, square the 2 triangles","['2 triangle one', 'square the 2 triangles']"
936,flying man,['flying man']
937,"protrude to left, diamond head, straight right","['protrude to left', 'diamond head', 'straight right']"
938,diamond b,['diamond b']
939,diamond a,['diamond']
940,tiny triangle bottom right,['tiny triangle bottom right']
941,"two triangles on top, then square","['two triangles on top, then square']"
942,triangle butt,['triangle butt']
943,pointy knee,['pointy knee']
944,triangle on left bottom,['triangle on left bottom']
945,"no legs, protrudes on right","['no legs', 'protrudes on right']"
946,square shoulder,['square shoulder']
947,"straight left, diamond top","['straight left', 'diamond top']"
948,"It has a diamond for a head, then the body is like a steeple, with a point connected to the diamond Then to the left side, it looks like it is holding a bidet or a toilet bowl At the bottom left there is a small triangle protruding from the body, It stands completely upright, The right side is completely straight, Yes it's connected to the main body, not a separate triangle though, NA, So the head is a diamond, pointing straight up","['It has a diamond for a head', 'the body is like a steeple, with a point connected to the diamond', 'to the left side, it looks like it is holding a bidet or a toilet bowl', 'At the bottom left there is a small triangle protruding from the body', 'It stands completely upright', 'The right side is completely straight', 'Yes it's connected to the main body', 'not a separate triangle though', 'So the head is a diamond, pointing straight up']"
949,"The head is a diamond pointing vertically up, The body looks like someone bending at the knees, the knees pointing to the right, Above the knees it is a triangle protruding, pointing the same direction as the knees, The back on the left is straight, And the legs have straight lines too","['The head is a diamond pointing vertically up', 'The body looks like someone bending at the knees, the knees pointing to the right', 'Above the knees it is a triangle protruding, pointing the same direction as the knees', 'The back on the left is straight', 'And the legs have straight lines too']"
950,"The diamond head part is positioned to the left, tipping backward, the legs are parallel with the floor, like if you were kneeling down, and the feet pointing to the left, The bottom right is a triangle, with the tip of the triangle pointing downward and slightly to the left toward the knees, The top right has a triangle attached with the base of the triangle pointing toward the right and the tip of the triangle attached to the body on the left","['The diamond head part is positioned to the left, tipping backward', 'the legs are parallel with the floor, like if you were kneeling down, and the feet pointing to the left', 'The bottom right is a triangle, with the tip of the triangle pointing downward and slightly to the left toward the knees', 'The top right has a triangle attached with the base of the triangle pointing toward the right and the tip of the triangle attached to the body on the left']"
951,"The diamond head is pointing straight upward, The body is like a large thick wide body this time, The top right of the body has a small triangle with the tip of the triangle pointing to the right, The bottom right has a triangle cut out of it, And the then very bottom has a triangle flat against the floor with the right tip of the triangle pointing to the right","['The diamond head is pointing straight upward', 'The body is like a large thick wide body this time', 'The top right of the body has a small triangle with the tip of the triangle pointing to the right', 'The bottom right has a triangle cut out of it', 'And the then very bottom has a triangle flat against the floor with the right tip of the triangle pointing to the right']"
952,"Okay diamond head again, pointing straight up, Left side of the body is like half of a hexagon, straight left part and then the top and bottom are lines pointing in toward the head and in toward the ground, The right side tapers in toward the head, the straight down and then like a large fat tail off to the right a triangle, Look for a left side of the body that is like a hexagon cut in half it's unique from all the others","['diamond head again, pointing straight up', 'Left side of the body is like half of a hexagon, straight left part and then the top and bottom are lines pointing in toward the head and in toward the ground', 'The right side tapers in toward the head, the straight down and then like a large fat tail off to the right a triangle', 'Look for a left side of the body that is like a hexagon cut in half it's unique from all the others']"
953,"Okay diamond head again pointing straight up, Right side at the base of the diamond there is a triangle attached, the triangle is attached by the tip and the base of the triangle is pointing right on a slight angle, To the left of the base is a triangle, which points straight up and is raised slightly above the baseline of the body, To the left below the head is like a spout, like a pouring jug a triangle","['diamond head again pointing straight up', 'Right side at the base of the diamond there is a triangle attached', 'the triangle is attached by the tip and the base of the triangle is pointing right on a slight angle', 'To the left of the base is a triangle, which points straight up and is raised slightly above the baseline of the body', 'To the left below the head is like a spout, like a pouring jug a triangle']"
954,"This one looks like a person standing, One leg on the ground, The other, raised off the ground like kicking a football, The legs triangle feet both pointing to the right, And the head diamond is like it is on the back of their neck, NA, The the face is like a long triangle pointing downward","['a person standing', 'One leg on the ground', 'The other, raised off the ground like kicking a football', 'The legs triangle feet both pointing to the right', 'And the head diamond is like it is on the back of their neck', 'The face is like a long triangle pointing downward']"
955,"Ok, looking like a person standing on one leg, The triangle foot pointing to the left, They are leaning to the left, They have 2 pointing triangles from their chest","['a person standing on one leg', 'The triangle foot pointing to the left', 'They are leaning to the left', 'They have 2 pointing triangles from their chest']"
956,"This looks like a large triangle on the bottom, with the right angle of the triangle on the left, On the top tip of the triangle is a square then two triangles above it","['a large triangle on the bottom', 'the right angle of the triangle on the left', 'On the top tip of the triangle is a square', 'two triangles above it']"
957,"Looks like a person sitting down on their bottom, Their leg to the left, Foot triangle pointing up heel on the ground","['a person sitting down on their bottom', 'Their leg to the left', 'Foot triangle pointing up heel on the ground']"
958,"Looks like someone on their knees kneeling down, Their knees pointing to the right, Behind them, to the left, there is a tail triangle tip pointing up vertically, Their head is a diamond pointing straight up","['someone on their knees kneeling down', 'Their knees pointing to the right', 'Behind them, to the left, there is a tail triangle tip pointing up vertically', 'Their head is a diamond pointing straight up']"
959,Looks like a ghost flying,['a ghost flying']
960,"head is a diamond pointing upwards, left side is completely straight, it is the fattest one there, triangle pointing outwards at the top right, yes and it goes inwards just above the bottom triangle","['head is a diamond pointing upwards', 'left side is completely straight', 'it is the fattest one there', 'triangle pointing outwards at the top right', 'it goes inwards just above the bottom triangle']"
961,"looks like someone sitting down, legs to the left","['someone sitting down, legs to the left']"
962,"looks like someone standing on one leg, with the other leg in the air to the right, two triangles coming out of their chest, and they are leaning to the left","['someone standing on one leg', 'the other leg in the air to the right', 'two triangles coming out of their chest', 'they are leaning to the left']"
963,looks like a ghost flying,['a ghost flying']
964,looks kind of like a rabbit sitting down,['a rabbit sitting down']
965,"looks like a person walking, one leg on the ground, the other leg is in the air and to the left","['a person walking', 'one leg on the ground', 'the other leg is in the air and to the left']"
966,"diamond head pointing straight upwards, small triangle at bottom left base, looks like they are holding something on the left side, holding a square that has a triangle at the top left of it, yes and then it goes inwards leading to the head","['diamond head pointing straight upwards', 'small triangle at bottom left base', 'looks like they are holding something on the left side', 'holding a square that has a triangle at the top left of it', 'yes and then it goes inwards leading to the head']"
967,"diamond head pointing upward, right side goes diagonally down to the right and then straight, and then out to the right a triangle at the bottom, left side is similar but it goes inwards instead of outwards at the bottom, there is a triangle at bottom right, pointing to the right","['diamond head pointing upward', 'right side goes diagonally down to the right and then straight', 'out to the right a triangle at the bottom', 'left side is similar but it goes inwards instead of outwards at the bottom', 'triangle at bottom right, pointing to the right']"
968,"square diamond at the top, with a triangle connected to its bottom point, the tip of the triangle is connected to the corner of the diamond, and is not connected to anything else","['square diamond at the top', 'triangle connected to its bottom point', 'tip of the triangle is connected to the corner of the diamond', 'not connected to anything else']"
969,"diamond head pointing straight upwards, body looks a bit like pacman with mouth open, left side is straight and then sort of a triangle, right side looks like pacman","['diamond head pointing straight upwards', 'body looks a bit like pacman with mouth open', 'left side is straight and then sort of a triangle', 'right side looks like pacman']"
970,there is a triangle connected by one point and then not connected in any other places (in the bottom right),['a triangle connected by one point and then not connected in any other places (in the bottom right)']
971,"diamond head pointing straight upwards, looks a bit like they are kneeling with their hands a triangle out to the right, it looks a bit like a zig zag as well, there is a flat part on the left, straight part","['diamond head pointing straight upwards', 'looks a bit like they are kneeling with their hands a triangle out to the right', 'looks a bit like a zig zag as well', 'there is a flat part on the left', 'straight part']"
972,"diamond head straight up, Left side is completely straight vertical, The fattest shape","['diamond head straight up', 'Left side is completely straight vertical', 'The fattest shape']"
973,"the one where the person stands on one leg, two equal pointy triangles to the left, triangles in the chest","['the person stands on one leg', 'two equal pointy triangles to the left', 'triangles in the chest']"
974,"The one that looks like pac man to the right, Kneeling, Pointing vertical tail left","['The one that looks like pac man to the right', 'Kneeling', 'Pointing vertical tail left']"
975,"One that looks like half a hexagon shape on the left, Bottom right is a triangle pointing right attached, Diamond head pointing vertical, NA, body shape on the left is like a half a hexagon if it was split vertically, Like someone kneeling and their legs off to the right","['half a hexagon shape on the left', 'triangle pointing right attached', 'Diamond head pointing vertical', 'body shape on the left is like a half a hexagon if it was split vertically', 'someone kneeling and their legs off to the right']"
976,"Looks like a bunny rabbit, the head is a damon with two triangles protruding from it","['a bunny rabbit', 'the head is a damon with two triangles protruding from it']"
977,"the only one that has a triangle attached by the tip only on the bottom right, And the head is on the left pointing left","['a triangle attached by the tip only on the bottom right', 'the head is on the left pointing left']"
978,"diamond head points up, Bottom left is a triangle foot that is flat to the floor, In its hands, on the left, is like a square with a triangle on the top, like a pouring spout","['diamond head points up', 'Bottom left is a triangle foot that is flat to the floor', 'In its hands, on the left, is like a square with a triangle on the top, like a pouring spout']"
979,"Looks like a person sitting on the floor on their bottom, their legs to the left, knees bent pointing to the ceiling","['a person sitting on the floor on their bottom, their legs to the left, knees bent pointing to the ceiling']"
980,It is the ONLY one with a triangle tip attached to the BASE of the diamond head at the neck,['triangle tip attached to the BASE of the diamond head at the neck']
981,"Looks like a person standing, knees bent, knees bent to the right, hands to the right in a triangle like they are praying, vertical diamond head Like a zigzag shape","['a person standing', 'knees bent', 'knees bent to the right', 'hands to the right in a triangle like they are praying', 'vertical diamond head', 'Like a zigzag shape']"
982,"Looks like a person ina flying ghost sheet, both hands raised","['a person in a flying ghost sheet, both hands raised']"
983,"Looks like a person walking with one left raised, legs to the left","['a person walking with one left raised, legs to the left']"
984,"diamond head pointing up, half hexagon shape on the left, triangle pointing right at the bottom right","['diamond head pointing up', 'half hexagon shape on the left', 'triangle pointing right at the bottom right']"
985,"head pointing upward, body looks like pacman","['head pointing upward', 'body looks like pacman']"
986,"fattest one, head pointing upward, triangle at the top right and bottom right","['fattest one', 'head pointing upward', 'triangle at the top right and bottom right']"
987,"looks like a person kneeling with their hands out to the right a triangle, looks like a zigzag","['a person kneeling with their hands out to the right', 'a triangle', 'a zigzag']"
988,"person walking, triangle head pointing downwards","['person walking', 'triangle head pointing downwards']"
989,only one with triangle connected at the neck and not connected anywhere else,['only one with triangle connected at the neck and not connected anywhere else']
990,"person sitting, knees upwards","['person sitting, knees upwards']"
991,standing on one leg,['standing on one leg']
992,only one with triangle at the base connected at only one point,['only one with triangle at the base connected at only one point']
993,ghost,['ghost']
994,person holding something,['person holding something']
995,bunny,['bunny']
996,bunny,['bunny']
997,zigzag,['zigzag']
998,only one with triangle connected at the base by a point,['only one with triangle connected at the base by a point']
999,person holding something,['person holding something']
1000,pacman,['pacman']
1001,"one leg, 2 point chest triangles","['one leg', '2 point chest triangles']"
1002,"sitting on their bottom, legs left, knees point up","['sitting on their bottom', 'legs left', 'knees point up']"
1003,half hexagon left side of body,['half hexagon left side of body']
1004,triangle point connected to base of neck,['triangle point connected to base of neck']
1005,"walking legs left, triangle face points down","['walking legs left', 'triangle face points down']"
1006,"fattest one, left side straight vertical, two triangles right, top and bottom","['fattest one', 'left side straight vertical', 'two triangles right', 'top and bottom']"
1007,casper the ghost,['casper the ghost']
1008,bunny,['bunny']
1009,"walking, triangle head pointing down","['walking', 'triangle head pointing down']"
1010,zigzag,['zigzag']
1011,holding something,['holding something']
1012,only triangle connected at base,['only triangle connected at base']
1013,fattest,There is no description of the image in the given text.
1014,pacman,['pacman']
1015,"two triangle chest, one leg","['two triangle chest', 'one leg']"
1016,sitting knees up,['sitting knees up']
1017,only triangle connected at neck only,['only triangle connected at neck only']
1018,ghost,['ghost']
1019,half hexagon,['half hexagon']
1020,"a man lifting one foot, in front of him","['a man lifting one foot, in front of him']"
1021,a man with his leg behind him and hand in front,['a man with his leg behind him and hand in front']
1022,the upper half of a person's body with arms raised,['the upper half of a person\'s body with arms raised']
1023,a a jagged square stone with a diamond on top,['a jagged square stone with a diamond on top']
1024,a person kneeling in prayer,['a person kneeling in prayer']
1025,a person sitting and leaning against something,['a person sitting and leaning against something']
1026,a server in a restaurant,['a server in a restaurant']
1027,the shadow of a person sitting facing you,['the shadow of a person sitting facing you']
1028,bunny ears square head triangle body,"['bunny ears', 'square head', 'triangle body']"
1029,a person kneeling arms bent to side,['a person kneeling arms bent to side']
1030,a person squatting with arms in front,['a person squatting with arms in front']
1031,"square head but the body is messed up, triangles and then no shape","['square head', 'the body is messed up', 'triangles', 'no shape']"
1032,a boulder with feet,['a boulder with feet']
1033,"man on one leg, other leg parallel to floor","['man on one leg', 'other leg parallel to floor']"
1034,man on one leg foot in front,"['man on one leg', 'foot in front']"
1035,man knelt on floor arms pointing slightly upwards almost parallel,['man knelt on floor arms pointing slightly upwards almost parallel']
1036,server in restaurant,['server in restaurant']
1037,the left side of the man is a solid line,['the left side of the man is a solid line']
1038,bunny ears,['bunny ears']
1039,"man scaring someone, arms up","['man scaring someone, arms up']"
1040,man on knees pleading hard for forgiveness,['man on knees pleading hard for forgiveness']
1041,man sitting feet slightly below butt,['man sitting feet slightly below butt']
1042,"man on knees, feet pointing to the sky","['man on knees, feet pointing to the sky']"
1043,squat man,['squat man']
1044,man sitting on ground legs bent at knee,['man sitting on ground legs bent at knee']
1045,bunny ears,['bunny ears']
1046,a dancer square head one hand and foot behind,"['a dancer', 'square head', 'one hand and foot behind']"
1047,a broken square with a diamond head,['a broken square with a diamond head']
1048,server in a restaurant,['server in a restaurant']
1049,a man sitting you can't make out arms or legs and just see upper torso and head,"['a man sitting', 'you can't make out arms or legs', 'just see upper torso and head']"
1050,standing man one leg behind him parallel,"['standing man', 'one leg behind him parallel']"
1051,man on one leg the other in front head back,"['man on one leg', 'the other in front', 'head back']"
1052,a man scaring someone arms up,['a man scaring someone arms up']
1053,squat man,['squat man']
1054,kneeling in prayer,['kneeling in prayer']
1055,kneeling two arms out almost parallel,"['kneeling', 'two arms out almost parallel']"
1056,man one leg other behind parallel,['man one leg other behind parallel']
1057,man kneeling on floor has baggy sleeves that are pointing downwards,"['man kneeling on floor', 'has baggy sleeves that are pointing downwards']"
1058,man on knees arms pointing upwards almost parallel,"['man on knees', 'arms pointing upwards almost parallel']"
1059,man scaring,['man scaring']
1060,messed up broken square man,['messed up broken square man']
1061,bunny ears,['bunny ears']
1062,man praying on knees,['man praying on knees']
1063,man sitting feet visible,['man sitting feet visible']
1064,squat!,['squat!']
1065,server,['server']
1066,one leg other in front head back,"['one leg', 'other in front', 'head back']"
1067,"diamond on top of a longer diamond with and extra segment coming out of the bottom right, NA",['diamond on top of a longer diamond with an extra segment coming out of the bottom right']
1068,standing one leg forward head back,['standing one leg forward head back']
1069,server,['server']
1070,diamond on top of longer diamond and extra part,['diamond on top of longer diamond and extra part']
1071,"man sitting feet visible, visible","['man sitting feet visible, visible']"
1072,squatty squat,['squatty squat']
1073,broken square with diamond head,['broken square with diamond head']
1074,kneeling with arms out almost parallel,['kneeling with arms out almost parallel']
1075,kneel prayer,['kneel prayer']
1076,scaring arms up,['scaring arms up']
1077,standing on one leg other behind arms out in front,"['standing on one leg', 'other behind', 'arms out in front']"
1078,bunny ears,['bunny ears']
1079,"dancer, woman, head forward arms and one foot behind, the foot is just a diamond, I mean triangle, the arms are back and then a triangle, head is a square","['dancer', 'woman', 'head forward', 'arms and one foot behind', 'the foot is just a diamond', 'the arms are back and then a triangle', 'head is a square']"
1080,server,['server']
1081,scaring man,['scaring man']
1082,squat!,['squat!']
1083,kneel in prayer,['kneel in prayer']
1084,diamond on top of diamond with foot,['diamond on top of diamond with foot']
1085,kneel with arms up almost parallel,['kneel with arms up almost parallel']
1086,dancing woman arms in front one leg back,"['dancing woman', 'arms in front', 'one leg back']"
1087,"broken square person, head is a diamond","['broken square person', 'head is a diamond']"
1088,man sitting feet visible,['man sitting feet visible']
1089,standing on one leg other back and parallel,"['standing on one leg', 'other back and parallel']"
1090,on one leg other in front head back,"['on one leg', 'other in front', 'head back']"
1091,bunny,['bunny']
1092,"this one looks like a letter X, it's like a person that has one leg bent to the back, one arm up and head bent to the left, it has a really long bottom side faced to the left","['a letter X', 'a person that has one leg bent to the back', 'one arm up', 'head bent to the left', 'a really long bottom side faced to the left']"
1093,"this one is like a person doing a blessing, with the both arms raised up, it's also strongly bent to the left","['a person doing a blessing', 'both arms raised up', 'strongly bent to the left']"
1094,CHOOSE THE FAT BOY it's the widest body of all the figure,['the widest body of all the figure']
1095,"this one kinda looks like a rabbit, sitting on the ground, a long bottom and a head with ears standing out, it has a triangular body","['a rabbit', 'sitting on the ground', 'a long bottom', 'a head with ears standing out', 'it has a triangular body']"
1096,"this one looks like a person that is kneeling, of the two similar it's the one with feet standing up, well, facing up, right","['a person that is kneeling', 'of the two similar it\'s the one with feet standing up', 'facing up']"
1097,"i think it kind of looks like a mouse, its small and centered, also has ears, and quite a long bottom but not as long as that rabbit had, one triangle and one diamond","['a mouse', 'small and centered', 'has ears', 'quite a long bottom', 'one triangle and one diamond']"
1098,"the kneeling person but not with feet facing up, the other one",['the kneeling person but not with feet facing up']
1099,"it's like a person stomping on the ground, also has a weird diamond on the top side","['a person stomping on the ground', 'a weird diamond on the top side']"
1100,"this one looks like a person leaning to the left with right leg in the air, on the right there's only a small triangle","['a person leaning to the left with right leg in the air', 'on the right there's only a small triangle']"
1101,"this looks like a sad person sitting on the ground, diamond shaped head on the top right","['a sad person sitting on the ground', 'diamond shaped head on the top right']"
1102,"this looks like a person with no limbs, just center of body and diamond shaped head on the top, the bottom is slightly faced to the right, and also the bottom is a bit thicker","['a person with no limbs', 'center of body', 'diamond shaped head on the top', 'the bottom is slightly faced to the right', 'the bottom is a bit thicker']"
1103,"this one is a person standing straight with hands raised to the left side, a bit of a foot on the bottom","['a person standing straight with hands raised to the left side, a bit of a foot on the bottom']"
1104,"Facing right, hands outstretched as triangle, legs bent at knee, diamond head","['Facing right', 'hands outstretched as triangle', 'legs bent at knee', 'diamond head']"
1105,"Facing left, diamond head, sitting on ground with bend knees","['Facing left', 'diamond head', 'sitting on ground with bend knees']"
1106,"Diamond head, triangle to right of head, weird shaped body that doesn't really look like a person","['Diamond head', 'triangle to right of head', 'weird shaped body that doesn't really look like a person']"
1107,Does not look like person Looks like big triangle body (or mountain) with a square at top of mountain with two ears about to go skiing,['big triangle body (or mountain) with a square at top of mountain with two ears about to go skiing']
1108,"Diamond head, arms outstretched to left, with the one foot at bottom, looks like doing a blessing on a person, long straight line for body on right","['Diamond head', 'arms outstretched to left', 'with the one foot at bottom', 'looks like doing a blessing on a person', 'long straight line for body on right']"
1109,"Diamond head, 8 sided body, no legs showing","['Diamond head', '8 sided body', 'no legs showing']"
1110,"Diamond head, facing right, outstretched hands to right, seems to be more ""female"" than another similar figure (perhaps a dress), legs not showing but they are bent in the dress","['Diamond head, facing right, outstretched hands to right, seems to be more ""female"" than another similar figure (perhaps a dress), legs not showing but they are bent in the dress']"
1111,"Facing left, diamond on back of the head, one leg raised to left, looks like a sad person with a strange head","['Facing left', 'diamond on back of the head', 'one leg raised to left', 'looks like a sad person with a strange head']"
1112,"Not a person, two huge floppy ears on right side of screen, diamond on left of one ear (around middle top of picture)","['two huge floppy ears on right side of screen', 'diamond on left of one ear (around middle top of picture)']"
1113,"Diamond head, no legs showing, 7 sided body with long left edge and top edge is longer than bottom edge,","['Diamond head', 'no legs showing', '7 sided body with long left edge', 'top edge is longer than bottom edge']"
1114,"Looks like a ballerina facing left with outstretched leg on the right, standing on one leg","['a ballerina facing left with outstretched leg on the right, standing on one leg']"
1115,Looks like an angel facing left and flying left at a 30 to 45 degree angle,['an angel facing left and flying left at a 30 to 45 degree angle']
1116,person facing left with arms raised up on the left side like doing a blessing,['person facing left with arms raised up on the left side like doing a blessing']
1117,"not a person, with a diamond on top and under it on the right there is a triangle","['a diamond on top', 'under it on the right there is a triangle']"
1118,"person with diamond head on top, wide 7-sided body","['person with diamond head on top', 'wide 7-sided body']"
1119,"person leaning with hands to the left, right leg raised up at 90 degrees","['person leaning with hands to the left', 'right leg raised up at 90 degrees']"
1120,"not a person, more of a mountain shape with two triangles on top",['mountain shape with two triangles on top']
1121,"a person with knees bent and arms up, facing right, the man","['a person with knees bent and arms up, facing right']"
1122,"the sad person with strange head, diamond on the back, left leg in the air","['the sad person with strange head', 'diamond on the back', 'left leg in the air']"
1123,the woman with knees bent facing right,['the woman with knees bent facing right']
1124,the person sitting on the ground facing left,['the person sitting on the ground facing left']
1125,"not a person, the X-shaped one with two strange triangles on the right",['X-shaped one with two strange triangles on the right']
1126,"both arms up, no legs, diamond head, leaning left","['both arms up', 'no legs', 'diamond head', 'leaning left']"
1127,"no limbs, 8-sided body with diamond head on top","['no limbs', '8-sided body with diamond head on top']"
1128,"Not a person, diamond at top with triangle on right side, weird body shape","['diamond at top with triangle on right side', 'weird body shape']"
1129,Person sitting on ground facing left with bend legs,['Person sitting on ground facing left with bend legs']
1130,Diamond head with 8 sided body,['Diamond head with 8 sided body']
1131,Angel flying left at 45 degrees,['Angel flying left at 45 degrees']
1132,"Diamond head, arms out at 90 degrees facing left, one foot showing at bottom facing left","['Diamond head', 'arms out at 90 degrees facing left', 'one foot showing at bottom facing left']"
1133,Ballerina,['Ballerina']
1134,Sad person facing left with one leg up and diamond on back of neck,"['Sad person facing left', 'one leg up', 'diamond on back of neck']"
1135,"Diamond head, facing right outstretched hands to right, the female version of two similar photos","['Diamond head, facing right', 'outstretched hands to right', 'the female version of two similar photos']"
1136,"diamond head, 7 sided body","['diamond head', '7 sided body']"
1137,Skier on top of triangle mountain,['Skier on top of triangle mountain']
1138,Man version of the two similar people facing right,['Man version of the two similar people facing right']
1139,The weird non-person with two floppy ears and a diamond on the left of one ear,['weird non-person with two floppy ears and a diamond on the left of one ear']
1140,7-sided,['7-sided']
1141,female kneel,['female kneel']
1142,sad person diamond neck,"['sad person', 'diamond neck']"
1143,male kneel,['male kneel']
1144,angel,['angel']
1145,weird shape diamond left ear,['weird shape diamond left ear']
1146,"arms outstretched on the left, foot on the left, diamond head on top","['arms outstretched on the left', 'foot on the left', 'diamond head on top']"
1147,8-sided,['8-sided']
1148,mountain,['mountain']
1149,sitting,['sitting']
1150,"not a person, diamond on top and triangle under it",['diamond on top and triangle under it']
1151,ballerina,['ballerina']
1152,"Person with diamond head, facing left, foot facing left, arms to left","['Person with diamond head, facing left, foot facing left, arms to left']"
1153,Man version of two icons,['Man version of two icons']
1154,ballerina,['ballerina']
1155,"not a person, two floppy ears, diamond on left of one ear","['two floppy ears', 'diamond on left of one ear']"
1156,mountain,['mountain']
1157,"other weird non person, diamond and triangle on right of diamond",['diamond and triangle on right of diamond']
1158,person sitting on ground facing left,['person sitting on ground facing left']
1159,angel,['angel']
1160,8 sided body,['8 sided body']
1161,female version of two people,['female version of two people']
1162,7 sided body with diamond head,['7 sided body with diamond head']
1163,sad person facing left on one leg,['sad person facing left on one leg']
1164,"select the figure sitting with hat to the back, yes, sort of kneeling with a triangle out at the front, but a triangle hanging from the neck at the back","['figure sitting with hat to the back', 'kneeling with a triangle out at the front', 'a triangle hanging from the neck at the back']"
1165,"select the haphazard figure, with head backwards one arm up, and the other down, the figure is on its knees","['haphazard figure', 'head backwards', 'one arm up', 'the other down', 'figure is on its knees']"
1166,"select the figure kneeling and like palms out, like begging","['the figure kneeling and like palms out, like begging']"
1167,"select the figure kneeling with arms close to body but hands out, there is a triangle at the base, back, right, no triangle at the back","['figure kneeling with arms close to body but hands out', 'triangle at the base, back, right', 'no triangle at the back']"
1168,"select the figure in a chair pose yoga style, with arms like begging, facing right, not hunched, head is up, looks like about to kneel but not kneeling, hands out like palms out for begging, not too out","['figure in a chair pose yoga style', 'arms like begging', 'facing right', 'not hunched', 'head is up', 'about to kneel but not kneeling', 'hands out like palms out for begging', 'not too out']"
1169,"select the figure with a triangle on top, then one side is straight, the other side has a jutting out triangle, left side straight, but right side has a triangle jutting out then straight line","['a triangle on top', 'one side is straight', 'the other side has a jutting out triangle', 'left side straight', 'right side has a triangle jutting out', 'straight line']"
1170,"select the figure with the polygone on the top, the one you selected just before",['the figure with the polygone on the top']
1171,"select the figure with rabbit ears, 2 triangles on top","['figure with rabbit ears', '2 triangles on top']"
1172,"select the figure sitting down, hunched back, facing left, triangle on top, polygon back, then legs","['figure sitting down', 'hunched back', 'facing left', 'triangle on top', 'polygon back', 'legs']"
1173,select the figure skating,['figure skating']
1174,"figure flying, like ghost, triangle, head","['figure flying', 'like ghost', 'triangle', 'head']"
1175,"select the figure just sitting, triangle head, clean cut body","['figure just sitting', 'triangle head', 'clean cut body']"
1176,"Person facing left, triangle hand out, back has triangle hanging out also has a triangle foot, Person looks like they're kneeling or sitting, Looks like they're putting hand out to beg, Hat hangs to the back like a triangle hood","['Person facing left', 'triangle hand out', 'back has triangle hanging out', 'also has a triangle foot', 'Person looks like they're kneeling or sitting', 'Looks like they're putting hand out to beg', 'Hat hangs to the back like a triangle hood']"
1177,"Person with crooked back facing right No arms shown, just body Sitting down, Head is looking up, Head is looking up to the right And they look like they're just sitting","['Person with crooked back facing right', 'No arms shown, just body', 'Sitting down', 'Head is looking up', 'Head is looking up to the right', 'And they look like they\'re just sitting']"
1178,"Person looks to be kneeling to the right with outstretched arms, Head is tilted backward, Arms are very wide apart like they're trying to reach hard for something, Yes, one up one down","['Person looks to be kneeling to the right with outstretched arms', 'Head is tilted backward', 'Arms are very wide apart like they're trying to reach hard for something']"
1179,"Figure is very square looking The head on top is centered in the middle, like a square tilted on its side, The figure is standing, The left side of figure is a straight line","['Figure is very square looking', 'The head on top is centered in the middle, like a square tilted on its side', 'The figure is standing', 'The left side of figure is a straight line']"
1180,"Person is sitting down facing left Looks like leg is jutting out to the left Square head is tilted down to the left, Crooked back on the right side","['Person is sitting down facing left', 'Looks like leg is jutting out to the left', 'Square head is tilted down to the left', 'Crooked back on the right side']"
