,text,gpt_out
905,"Looks like a mouse person sitting on the floor with their back against a wall with their head tilted in front of their feet towards the ground, to the right, the other image, towards the right, with different shaped triangles for ears, from the top of their head, Sitting facing towards the right, Head tilted towards the floor","['a mouse person sitting on the floor with their back against a wall', 'their head tilted in front of their feet towards the ground', 'to the right, the other image', 'towards the right, with different shaped triangles for ears', 'from the top of their head', 'Sitting facing towards the right', 'Head tilted towards the floor']"
906,"Looks like part of a shoe with the wearer standing on the front of their foot, With the shoe facing towards the left, Small triangle cut off at the heel, Of the foot, Small square at the top of the image, The heel has a segment missing and the heel itself is on the right, Part of the shoe and heel is missing","['part of a shoe with the wearer standing on the front of their foot', 'shoe facing towards the left', 'small triangle cut off at the heel', 'small square at the top of the image', 'heel has a segment missing and the heel itself is on the right', 'part of the shoe and heel is missing']"
907,"Looks like a bulky raised horizontal plane with a diamond positioned on its apex in the centre, Like a cliff edge, with a diamond resting on it's point on a flat plane, a horizontal surface, More like a cliff edge, with a square or diamond shape rotated on its side, cliff facing towards the right, cliff edge","['a bulky raised horizontal plane with a diamond positioned on its apex in the centre', 'Like a cliff edge, with a diamond resting on its point on a flat plane, a horizontal surface', 'More like a cliff edge, with a square or diamond shape rotated on its side, cliff facing towards the right', 'cliff edge']"
908,"Looks like a person relaxing casually, Like they have their hands in their pockets looking forward, Head is shaped like a diamond, no legs, can mostly see upper torso and their head, Like they are standing in a relaxed position, Neck has a narrow join, arms are side by side of torso, Looks like they are looking on into the distance","['a person relaxing casually', 'hands in their pockets looking forward', 'Head is shaped like a diamond', 'no legs', 'can mostly see upper torso and their head', 'standing in a relaxed position', 'Neck has a narrow join', 'arms are side by side of torso', 'looking on into the distance']"
909,"Looks like somebody standing on one leg with one leg raised at 90 degrees behind them and their torso and are stretched forward, Bit like a ballet or gymnast I guess, Yes leaning the left, Back leg has a triangle on it, diamond for a head, two triangles below it for arms, back is inclined, standing on one leg","['somebody standing on one leg with one leg raised at 90 degrees behind them', 'torso and are stretched forward', 'Bit like a ballet or gymnast', 'leaning the left', 'Back leg has a triangle on it', 'diamond for a head', 'two triangles below it for arms', 'back is inclined', 'standing on one leg']"
910,"The other image of a person sat on the floor with their back against a wall with knees bent, The head is a diamond shape and the person's gaze is downward towards their knees, shoes and ground, The person is facing towards the left, Their back against a wall on the right, On the floor","['a person sat on the floor with their back against a wall with knees bent', 'The head is a diamond shape', ""the person's gaze is downward towards their knees, shoes and ground"", 'The person is facing towards the left', 'Their back against a wall on the right', 'On the floor']"
911,"Looks like a person leaning backwards, With both of their arms raised in the air, Like they are celebrating at a music gig or are trying to catch something from the air, Only image where it looks like someone falling backwards","['a person leaning backwards', 'both of their arms raised in the air', 'celebrating at a music gig or trying to catch something from the air', 'someone falling backwards']"
912,"Image of cliff edge facing to the right with a diamond shape resting on a flat surface, My image it is facing to the right, Like a small foot I guess, at the base of a cliff, Only image I think looks like a cliff edge, with a diamond resting on a point","['cliff edge facing to the right', 'diamond shape resting on a flat surface', 'facing to the right', 'small foot', 'base of a cliff', 'cliff edge', 'diamond resting on a point']"
913,"It is the image of a shoe again, With part of the shoe and heel missing, Heel is on the right, but some of it is cut out, and some of the shoe is cut out, Has a square top left, small square","['image of a shoe again', 'part of the shoe and heel missing', 'Heel is on the right, but some of it is cut out', 'some of the shoe is cut out', 'square top left', 'small square']"
914,"Ah it is the small mouse, with a square and a triangle for ears, square ear is above the triangle ear, Looks like the mouse is inquisitively looking upwards for cheese, Facing to the right, Small triangle on the left close to the floor, One square ear and one triangle ear, First mouse from previous round","['small mouse', 'square and a triangle for ears', 'square ear is above the triangle ear', 'mouse is inquisitively looking upwards for cheese', 'Facing to the right', 'Small triangle on the left close to the floor', 'One square ear and one triangle ear']"
915,"Looks like a person with their knees bent to the right, Diamond for a head, Straight back, Arms are pointed out towards the right in the same direction as their knees, I will describe this pick in future rounds as Judo chop, Looks like the person is pointing towards something with their hands, *hands, Like the person has a straight back, Head is upright, Like they are crouching, Crouching towards the right, No just a straight, back","['a person with their knees bent to the right', 'Diamond for a head', 'Straight back', 'Arms are pointed out towards the right in the same direction as their knees', 'I will describe this pick in future rounds as Judo chop', 'the person is pointing towards something with their hands', 'Like the person has a straight back', 'Head is upright', 'Like they are crouching', 'Crouching towards the right', 'No just a straight, back']"
916,"First image from first round, Looks like a monk, wearing a shroud, with their hands and arms reaching out the left, I will label this image Monk, Will label it monk collection plate","['a monk', 'wearing a shroud', 'with their hands and arms reaching out the left']"
917,"Gymnast dancer stood on one leg reaching forwards with both arms and their back leg is raised behind them; back leg is shaped like a small triangle, I will label this one dancer stood on one leg","['Gymnast dancer stood on one leg reaching forwards with both arms and their back leg is raised behind them', 'back leg is shaped like a small triangle', 'I will label this one dancer stood on one leg']"
918,"Mouse person sitting on the ground; cannot see feet, Facing towards the right, Ears are triangles, Head is lowered slightly looked beyond where their feet should be towards the ground in front of their feet","['Mouse person sitting on the ground', 'Facing towards the right', 'Ears are triangles', 'Head is lowered slightly', 'looked beyond where their feet should be towards the ground in front of their feet']"
919,"Person falling over with their arms flailing about in the air, Can image them blaring, ""arhhhh"", Like they have slipped on something and are falling over, option","['Person falling over with their arms flailing about in the air', 'Like they have slipped on something and are falling over']"
920,"Bird man person carrying a small square box bag on their back Bird person is looking down towards their right foot that is raised in the air Like they have stepped in something, Like they have stepped in something Has a beak shape on the face and is stood on one leg","['Bird man person carrying a small square box bag on their back', 'Bird person is looking down towards their right foot that is raised in the air', 'Like they have stepped in something', 'Like they have stepped in something', 'Has a beak shape on the face and is stood on one leg']"
921,"Box headed person sitting down in the ground with their back against a wall to their right Box head is looking forward and down slightly to the left towards their knees and shoes, @Hera; the other image to a mouse sat on the ground with it's back against a wall","['Box headed person sitting down in the ground with their back against a wall to their right', 'Box head is looking forward and down slightly to the left towards their knees and shoes', 'the other image to a mouse sat on the ground with it\'s back against a wall']"
922,"Looks like a seal, clapping making the noise arf! arf! Balancing a diamond on the tip of its nose, Looks like a seal, clapping making the noise arf! arf! Balancing a diamond on the tip of its nose","['a seal', 'clapping', 'making the noise arf! arf!', 'Balancing a diamond on the tip of its nose']"
923,"Looks like a person with a diamond head casually looking forward into the distance Like a cover of a religious song album, Looks like a person with a diamond head casually gazing forward into the distance with their hands in their pockets Like on the cover of a religious song album, Like their arms are held to each side of their torso, @Repi; back is left side","['a person with a diamond head casually looking forward into the distance', 'a person with a diamond head casually gazing forward into the distance with their hands in their pockets', 'arms are held to each side of their torso']"
924,Bird man person carrying a small square box bag on their back Bird person is looking down to the left towards their right foot that is raised in the air Like they have stepped in something Has a beak shape on the face and is stood on one leg,"['Bird man person carrying a small square box bag on their back', 'Bird person is looking down to the left towards their right foot that is raised in the air', 'Like they have stepped in something', 'Has a beak shape on the face and is stood on one leg']"
925,"Monk collection plate, Monk collection plate","['Monk collection plate', 'Monk collection plate']"
926,"Crouching right; hidden judo chop, Crouching right; hidden judo chop","['Crouching right; hidden judo chop', 'Crouching right; hidden judo chop']"
927,"Looks like a cliff with a small foot on the right There is a diamond shape on a flat piece of land at the top On the left is a vertical drop, I will label this one diamond cliff, I will label this one diamond cliff","['a cliff with a small foot on the right', 'a diamond shape on a flat piece of land at the top', 'a vertical drop', 'diamond cliff', 'diamond cliff']"
928,Box headed person sitting down on the ground with their back against a wall to their right Box head is looking forward and down slightly to the left towards their knees and shoes Like a late night reveller recovering after leaving a club in the city,"['Box headed person sitting down on the ground with their back against a wall to their right', 'Box head is looking forward and down slightly to the left towards their knees and shoes']"
929,"Shoe with a heel, Shoe with a heel","['Shoe with a heel', 'Shoe with a heel']"
930,"Looks like a seal, clapping making the noise arf! arf! Balancing a diamond on the tip of its nose","['a seal', 'clapping', 'making the noise arf! arf!', 'Balancing a diamond on the tip of its nose']"
931,"Person falling over with their arms flailing about in the air, alternatively waving arms in the air, @Repi; no legs","['Person falling over with their arms flailing about in the air', 'alternatively waving arms in the air', 'no legs']"
932,Small mouse looking upwards for cheese One raised square ear and on lower triangle ear Small triangle on the left close to the floor,"['Small mouse looking upwards for cheese', 'One raised square ear and on lower triangle ear', 'Small triangle on the left close to the floor']"
933,Dancer stood on one leg; Gymnast dancer stood on one leg reaching forwards with both arms and their back leg is raised behind them; back leg is shaped like a small triangle,"['Dancer stood on one leg', 'Gymnast dancer stood on one leg reaching forwards with both arms and their back leg is raised behind them', 'back leg is shaped like a small triangle']"
934,Looks like a person with a diamond head casually gazing forward into the distance with their hands in their pockets Like on the cover of a relIgIous song album,['a person with a diamond head casually gazing forward into the distance with their hands in their pockets']
935,Mouse person sitting on the ground; cannot see feet Ears are two triangles Facing to the right Back is against the left,"['Mouse person sitting on the ground', 'Ears are two triangles', 'Facing to the right', 'Back is against the left']"
936,Monk holding a collection plate,['Monk holding a collection plate']
937,Looks like a cliff with a small foot on the right There is a diamond shape on a flat piece of land at the top On the left is a vertical drop,"['a cliff with a small foot on the right', 'a diamond shape on a flat piece of land at the top', 'a vertical drop on the left']"
938,Mouse person sitting on the ground; cannot see feet Ears are two triangles Facing to the right Back is against the left,"['Mouse person sitting on the ground', 'Ears are two triangles', 'Facing to the right', 'Back is against the left']"
939,"Looks like a seal, clapping making the noise arf! arf! Balancing a diamond on the tip of its nose","['a seal', 'clapping', 'making the noise arf! arf!', 'Balancing a diamond on the tip of its nose']"
940,"Dancer stood on one leg; Gymnast dancer stood on one leg reaching forwards with both arms and their back leg is raised behind them; back leg is shaped like a small triangle, @Repi; your selection form the previous round was Shoe with a heel on the right","['Dancer stood on one leg', 'Gymnast dancer stood on one leg reaching forwards with both arms and their back leg is raised behind them', 'back leg is shaped like a small triangle']"
941,Small mouse looking upwards for cheese One raised square ear and one lower triangle ear Small triangle on the left close to the floor,"['Small mouse looking upwards for cheese', 'One raised square ear and one lower triangle ear', 'Small triangle on the left close to the floor']"
942,Box headed person sitting down on the ground with their back against a wall to their right Box head is looking forward and down slightly to the left over their bent knees towards their shoes Like a late night reveller recovering after leaving a club in the city,"['Box headed person sitting down on the ground with their back against a wall to their right', 'Box head is looking forward and down slightly to the left over their bent knees towards their shoes']"
943,Shoe with a heel on the right,['Shoe with a heel on the right']
944,"Person falling over with their arms flailing about in the air, alternatively waving arms in the air, (no legs)","['Person falling over with their arms flailing about in the air, alternatively waving arms in the air, (no legs)']"
945,Crouching right; hidden judo chop; looks a bit like James Bond stealthily scouting an enemy hideout,"['Crouching right', 'hidden judo chop', 'looks a bit like James Bond stealthily scouting an enemy hideout']"
946,Bird man person carrying a small square box bag on their back Bird person is looking down to the left towards their right foot that is raised in the air Like they have stepped in something Has a beak shape on the face and is stood on one leg,"['Bird man person carrying a small square box bag on their back', 'Bird person is looking down to the left towards their right foot that is raised in the air', 'Like they have stepped in something', 'Has a beak shape on the face and is stood on one leg']"
947,"Looks like a person with a diamond head casually gazing forward into the distance with their hands in their pockets Like on the cover of a religIous song album Arms held close on each side of their torso, @Repi; no legs","['a person with a diamond head casually gazing forward into the distance with their hands in their pockets', 'Arms held close on each side of their torso, @Repi; no legs']"
948,Again; Bird man person carrying a small square box bag on their back Bird person is looking down to the left towards their right foot that is raised in the air Like they have stepped in something Has a beak shape on their face and is stood on one leg,"['Bird man person carrying a small square box bag on their back', 'Bird person is looking down to the left towards their right foot that is raised in the air', 'Like they have stepped in something', 'Has a beak shape on their face and is stood on one leg']"
949,Shoe with a heel on the right,['Shoe with a heel on the right']
950,Mouse person sitting on the ground; cannot see feet Ears are two triangles Facing to the right Back is against the left,"['Mouse person sitting on the ground', 'Ears are two triangles', 'Facing to the right', 'Back is against the left']"
951,Monk holding out a collection plate,['Monk holding out a collection plate']
952,"Seal time, Looks like a seal, clapping making the noise arf! arf! Balancing a diamond on the tip of its nose, Looks like an creature balancing a box on its nose, Mebe a contortionist","['a seal', 'clapping making the noise arf! arf!', 'Balancing a diamond on the tip of its nose', 'Looks like an creature balancing a box on its nose', 'Mebe a contortionist']"
953,"Diamond Cliff, Looks like a cliff with a small foot on the right There is a diamond shape on a flat piece of land at the top On the left is a vertical drop","['a cliff with a small foot on the right', 'a diamond shape on a flat piece of land at the top', 'a vertical drop on the left']"
954,Looks like a person with a diamond head casually gazing forward into the distance with their hands in their pockets Like on the cover of a religIous song album Arms held close on each side of their torso (no legs),"['a person with a diamond head casually gazing forward into the distance with their hands in their pockets', 'on the cover of a religious song album', 'Arms held close on each side of their torso']"
955,Box headed person sitting down on the ground with their back against a wall to their right Box head is looking forward and down slightly to the left over their bent knees towards their shoes Like a late night reveller recovering after leaving a club in the city,"['Box headed person sitting down on the ground with their back against a wall to their right', 'Box head is looking forward and down slightly to the left over their bent knees towards their shoes']"
956,"Person falling over with their arms flailing about in the air, alternatively waving arms in the air, (no legs)","['Person falling over with their arms flailing about in the air, alternatively waving arms in the air, (no legs)']"
957,Dancer stood on one leg; Gymnast dancer stood on one leg reaching forwards with both arms and their back leg is raised behind them; back leg is shaped like a small triangle,"['Dancer stood on one leg', 'Gymnast dancer stood on one leg reaching forwards with both arms and their back leg is raised behind them', 'back leg is shaped like a small triangle']"
958,Small mouse looking upwards for cheese One raised square ear and one lower triangle ear Small triangle on the left close to the floor,"['Small mouse looking upwards for cheese', 'One raised square ear and one lower triangle ear', 'Small triangle on the left close to the floor']"
959,"Crouching right; hidden judo chop; looks a bit like James Bond stealthily scouting an enemy hideout Knees, legs, arms and hands facing to the right","['Crouching right', 'hidden judo chop', 'looks a bit like James Bond stealthily scouting an enemy hideout', 'Knees, legs, arms and hands facing to the right']"
960,Box headed person sitting down on the ground with their back against a wall to their right Box head is looking forward and down slightly to the left over their bent knees towards their shoes Like a late night reveller recovering after leaving a club in the city,"['Box headed person sitting down on the ground with their back against a wall to their right', 'Box head is looking forward and down slightly to the left over their bent knees towards their shoes']"
961,Looks like a person with a diamond head casually gazing forward into the distance with their hands in their pockets Like on the cover of a religIous song album Arms held close on each side of their torso (no legs),"['a person with a diamond head casually gazing forward into the distance with their hands in their pockets', 'on the cover of a religious song album', 'Arms held close on each side of their torso']"
962,3 Diamond Cliff; looks like a cliff with a small foot on the right There is a diamond shape on a flat piece of land at the top On the left is a vertical drop,"['a cliff with a small foot on the right', 'a diamond shape on a flat piece of land at the top', 'a vertical drop on the left']"
963,"4 Person falling over with their arms flailing about in the air, alternatively waving arms in the air, (no legs)","['Person falling over with their arms flailing about in the air, alternatively waving arms in the air']"
964,"10 Crouching right; hidden judo chop; looks a bit like James Bond stealthily scouting an enemy hideout Knees, legs, arms and hands facing to the right","['Crouching right', 'hidden judo chop', 'looks a bit like James Bond stealthily scouting an enemy hideout', 'Knees, legs, arms and hands facing to the right']"
965,6 Small mouse looking upwards for cheese One raised square ear and one lower triangle ear Small triangle on the left close to the floor,"['Small mouse looking upwards for cheese', 'One raised square ear and one lower triangle ear', 'Small triangle on the left close to the floor']"
966,"Looks like a seal, clapping making the noise arf! arf! Balancing a diamond on the tip of its nose","['a seal', 'clapping', 'making the noise arf! arf!', 'Balancing a diamond on the tip of its nose']"
967,Monk holding out a collection plate,['Monk holding out a collection plate']
968,Mouse person sitting on the ground; cannot see feet Ears are two triangles Facing to the right Back is against the left,"['Mouse person sitting on the ground', 'Ears are two triangles', 'Facing to the right', 'Back is against the left']"
969,Bird man person carrying a small square box bag on their back Bird person is looking down to the left towards their right foot that is raised in the air Like they have stepped in something Has a beak shape on their face and is stood on one leg,"['Bird man person carrying a small square box bag on their back', 'Bird person is looking down to the left towards their right foot that is raised in the air', 'Like they have stepped in something', 'Has a beak shape on their face and is stood on one leg']"
970,Shoe with a heel on the right,['Shoe with a heel on the right']
971,"Dancer stood on one leg; Gymnast dancer stood on one leg reaching forwards with both arms and their back leg is raised behind them; back leg is shaped like a small triangle, Looks like somebody skating on ice too, Ice skate mebe","['Dancer stood on one leg', 'Gymnast dancer stood on one leg reaching forwards with both arms and their back leg is raised behind them', 'back leg is shaped like a small triangle', 'Looks like somebody skating on ice too', 'Ice skate mebe']"
972,"It looks like a man balancing on one leg - with the other leg in the air, It looks like it has a chicken duck mouth, yes they are in front, it's facing left, looks like it is about to do a handstand, no it's like a diamond on its head; and it doesn't have a tail, yes long on bottom, like a leg, yeah, well it looks like the other one could be a leg in the air","['a man balancing on one leg - with the other leg in the air', 'it has a chicken duck mouth', 'they are in front', ""it's facing left"", ""it is about to do a handstand"", ""like a diamond on its head"", ""it doesn't have a tail"", 'long on bottom, like a leg', 'the other one could be a leg in the air']"
973,"this one looks like a person cheering with its arms up in the air, no legs, just the body, arms up and it's head","['a person cheering with its arms up in the air', 'no legs', 'just the body', 'arms up', ""it's head""]"
974,"okay this looks like a person praying or kneeling down with it's hand out, facing right yes, diamond head right way up! and yes!, in a V facing behind","['a person praying or kneeling down with its hand out, facing right', 'diamond head right way up!', 'in a V facing behind']"
975,"This one looks like a lady wearing a dress kneeling down with her feet out, the diamond head is facing downwards, no bow, facing right, one diamond on the head, but as if though she's looking at the floor, almost like wings, both sides, but close, yes a tiny gap","['a lady wearing a dress kneeling down with her feet out', 'the diamond head is facing downwards', 'no bow', 'facing right', 'one diamond on the head', ""but as if though she's looking at the floor"", 'almost like wings', 'both sides', 'but close', 'yes a tiny gap']"
976,"this looking like a person dat down with their legs out slightly bent, they are facing left and have their head slightly tilted down, looking rather sad, yes like how you would sit on grass and no arms!, no arms on the body","['a person dat down with their legs out slightly bent', 'facing left', 'head slightly tilted down', 'looking rather sad', 'how you would sit on grass', 'no arms', 'no arms on the body']"
977,"this looks like a person stood up, their feet are facing left with one large arm wing out on the left, and the heads facing the other way to the right, almost like the persons looking backwards behind them, one leg is lifted slightly up, the other is on the ground, yep feet pointing left, no the head is looking right but down, there is just one big arm visible","['a person stood up', 'their feet are facing left', 'one large arm wing out on the left', 'the heads facing the other way to the right', 'almost like the persons looking backwards behind them', 'one leg is lifted slightly up', 'the other is on the ground', 'feet pointing left', 'the head is looking right but down', 'just one big arm visible']"
978,"okay this one looks like one block with a head one (diamond the right way), looks almost like it's sat in a sleeping bag you cant see arms or legs properly, facing right ways, yep left side is completely straight and there is a small notch cut out, left side is one straight line, it's straight across the top too","['one block with a head one (diamond the right way)', ""looks almost like it's sat in a sleeping bag"", ""you cant see arms or legs properly"", 'facing right ways', 'left side is completely straight and there is a small notch cut out', 'left side is one straight line', ""it's straight across the top too""]"
979,"this one looks similar to the previous, it looks like a sleeping bag but it's shoulders are tilted down, and diamond on head is straight, facing right ways, no just diamond on the head, one diamond, one single diamond, no arms or legs, yeah shoulders slanted down, then straight on both sides until you get to the bottom, no arms or legs, like it's in a straight jacket","['a sleeping bag but its shoulders are tilted down', 'diamond on head is straight, facing right ways', 'just diamond on the head, one diamond', 'no arms or legs', 'shoulders slanted down', 'straight on both sides until you get to the bottom', 'no arms or legs', 'like it's in a straight jacket']"
980,"okay this one looks like it's sat down and facing right ways with a bow on its head, like a bunny, head slightly tilted down, yeah triangular body","['sat down and facing right ways with a bow on its head', 'like a bunny', 'head slightly tilted down', 'triangular body']"
981,"this one looks like a person sat down facing left, with two arms outstretched behind him, head looks square, it's legs are like a rectangle, stretched out left ways, wide apart behind the person, yeah! looks like how a zombie would be but it's head facing the other way","['a person sat down facing left', 'two arms outstretched behind him', 'head looks square', ""it's legs are like a rectangle, stretched out left ways, wide apart behind the person"", ""looks like how a zombie would be but it's head facing the other way""]"
982,"this looks like a buddha with it's palms out facing left, heads a perfect diamond, it's back is straight, shoulders slightly slanted, the left side is like palms out together, and a square under, facing left, almost like one foot","['a buddha with its palms out facing left', 'heads a perfect diamond', ""its back is straight"", 'shoulders slightly slanted', 'the left side is like palms out together', 'a square under, facing left, almost like one foot']"
983,"okay this one looks like it is praying but facing right, it's arms are out (one big arm), it's heads are like two diamonds connected, one on top of the other, it's back isn't straight, there's a gap, it's knee and arms look duck mouth shape","['it is praying but facing right', ""it's arms are out (one big arm)"", ""it's heads are like two diamonds connected, one on top of the other"", ""it's back isn't straight, there's a gap"", ""it's knee and arms look duck mouth shape""]"
984,"Okay we have had this one before, it looks like half a square with the left side straight and the right side zig zag, one arm, one diamond on its head","['half a square with the left side straight and the right side zig zag', 'one arm', 'one diamond on its head']"
985,"this one is the one with the person looking like a zombie with its arms out wide, with the diamond head facing backwards, yeah long rectangle bottom, legs look like rectangle, yeah the arms are triangle","['the person looking like a zombie with its arms out wide', 'diamond head facing backwards', 'long rectangle bottom', 'legs look like rectangle', 'arms are triangle']"
986,okay this one looks like the person cheering with it's arms facing upwards and it's body sloping left,['the person cheering with its arms facing upwards and its body sloping left']
987,"praying buddha facing left, palms out, yes straight back, one left foot, sloping shoulders, yeah thick sleeves like they're hanging of the hands","['praying buddha facing left', 'palms out', 'yes straight back', 'one left foot', 'sloping shoulders', 'yeah thick sleeves like they're hanging of the hands']"
988,"okay this is the first ever one we did, a man balancing on one leg with the other in air, two arms outstretched, facing left, yeah arms look like duck mouth, like a beak","['a man balancing on one leg with the other in air', 'two arms outstretched', 'facing left', 'arms look like duck mouth, like a beak']"
989,"sad man sat down facing left, head slightly tilted down and legs bent","['sad man sat down facing left', 'head slightly tilted down', 'legs bent']"
990,"other praying guy, knees slightly bent and hands out like praying, or holding something, facing right, shoulders sloped","['other praying guy', 'knees slightly bent and hands out like praying, or holding something', 'facing right', 'shoulders sloped']"
991,"this one is like the sleeping bag one but without the straight back, like a bean, shoulders sloped","['like a bean, shoulders sloped']"
992,"this one looks like a person stood up straight, one leg slightly lifted, one arm out, head looking backwards, almost zombie like, yeah! two legs and two feet, looks like it's got a batwing on the left, yeah birdman lol","['a person stood up straight, one leg slightly lifted, one arm out, head looking backwards, almost zombie like', 'two legs and two feet', ""it's got a batwing on the left""]"
993,"looks like a lady sad crying knelt down, two arms wings, head tilted down, just one diamond, yeah arms both side with slight gap, crying lady i'll call this one lol, like she's wearing a dress too","['a lady sad crying knelt down', 'two arms wings', 'head tilted down', 'just one diamond', 'arms both side with slight gap', 'crying lady', ""she's wearing a dress too""]"
994,"double diamond, praying double diamond person facing the right","['double diamond', 'praying double diamond person facing the right']"
995,"yep bunny girl, bow on the head","['bunny girl', 'bow on the head']"
996,"zombie guy, arms out wide apart","['zombie guy, arms out wide apart']"
997,"double diamond, the one with arms like it's praying or holding something, so double diamond is 2","['double diamond', 'the one with arms like it\'s praying or holding something', 'double diamond is 2']"
998,"okay the crying sad lady sad angel, arms look like triangle wings, lady wearing a dress, sad lady, okay we will do 3 - gap on right wing, hope im explaining the right one to you all, looks like a lady knelt on knees in dress, aems like triangle wings, head facing floor, wing gap woman","['crying sad lady', 'sad angel', 'arms look like triangle wings', 'lady wearing a dress', 'sad lady', '3 - gap on right wing', 'lady knelt on knees in dress', 'aems like triangle wings', 'head facing floor', 'wing gap woman']"
999,sad grass man,['sad grass man']
1000,"zombie man facing up, head backwards, two legs two feet, bird man was it, yeah sorry we will do bird man #4","['zombie man facing up, head backwards, two legs two feet']"
1001,"praying buddha - facing left, straight back","['praying buddha - facing left, straight back']"
1002,"balancing man with arms like a beak, facing left, one leg up","['balancing man with arms like a beak', 'facing left', 'one leg up']"
1003,"sleeping bag man, straight back facing right, no not bean one, the other one, so sleeping bag - #8","['sleeping bag man', 'straight back facing right', 'no not bean one', 'the other one', 'so sleeping bag - #8']"
1004,"cheering man, the one sloped to the left",['cheering man']
1005,bean man,['bean man']
1006,"praying guy that's got its knees bent, facing right, hands out, yeah got it's legs behind","['praying guy that\'s got its knees bent, facing right, hands out, yeah got it\'s legs behind']"
1007,"bunny girl, repi crouching guy, or praying guy, yeah this #12 bunny girl","['bunny girl', 'repi crouching guy', 'praying guy', '#12 bunny girl']"
1008,sad grass man #4,['sad grass man #4']
1009,#10 bean man,['bean man']
1010,wing gap woman,['wing gap woman']
1011,#8 sleeping bag,['sleeping bag']
1012,"#7 balancing fat man, no laju the balancing man, yeah beak","['balancing fat man', 'no laju the balancing man', 'beak']"
1013,bird man #5,['bird man #5']
1014,bunny lady,['bunny lady']
1015,slug zombie #1,['slug zombie #1']
1016,praying buddha #6,['praying buddha #6']
1017,with the v leg notch,['with the v leg notch']
1018,cheering man #9,['cheering man']
1019,double diamond lady - #2,['double diamond lady - #2']
1020,cheering man #9,['cheering man']
1021,bean man #10,['bean man #10']
1022,bird man #5,['bird man #5']
1023,"balancing fat man #7, ok i will just say balancing man then",['balancing fat man']
1024,zombie slug #1,['zombie slug #1']
1025,sad grass man #4,['sad grass man #4']
1026,praying buddha #6,['praying buddha #6']
1027,bunny girl #12,['bunny girl #12']
1028,double diamond #2,['double diamond #2']
1029,crouching guy #9,['crouching guy #9']
1030,sleeping bag #8,['sleeping bag #8']
1031,wing gap woman #3,There is no description of the image in the given text.
1032,wing gap woman again # 3,There is no description of the image in the given text.
1033,bunny girl #12,['bunny girl #12']
1034,bird man #5,['bird man #5']
1035,sad grass man #4,['sad grass man #4']
1036,"cheering guy #9, or cheering man","['cheering guy #9', 'cheering man']"
1037,bean man #10,['bean man #10']
1038,crouching guy #11,['crouching guy #11']
1039,zombie slug #1,['zombie slug #1']
1040,"balancing man #7, beak man","['balancing man #7', 'beak man']"
1041,"sleeping bag #8, with the straight back","['sleeping bag #8, with the straight back']"
1042,praying buddha #6,['praying buddha #6']
1043,double diamond #2,['double diamond #2']
1044,"Person on their knees, facing left, praying with their head bowed down and their feet behind them, Facing right*, The head (square) is touching the top part of the triangle, I suppose it looks like one hand is behind them,","['Person on their knees, facing left, praying with their head bowed down and their feet behind them', 'The head (square) is touching the top part of the triangle', 'I suppose it looks like one hand is behind them']"
1045,Looks like a figure skater facing left with one leg stretched behind them,['a figure skater facing left with one leg stretched behind them']
1046,Man sitting down facing right with bunny ears,['Man sitting down facing right with bunny ears']
1047,"Fat man facing right, a diamond is the head on top of a large square, It's a short arm","['Fat man facing right', 'a diamond is the head on top of a large square', ""It's a short arm""]"
1048,"A man sitting on the ground facing left, His legs are in front of him","['A man sitting on the ground facing left', 'His legs are in front of him']"
1049,"Looks like a seal facing right with a ball on his head, The square is almost falling off it's head, Yeah, I could see someone in a dress falling over, It's the only one with a triangle sticking out to the far right corner","['a seal facing right with a ball on his head', 'The square is almost falling off its head', 'someone in a dress falling over', 'the only one with a triangle sticking out to the far right corner']"
1050,"Looks like someone on their knees praying, facing right, Holding both arms in front, With their feet folded up behind them, Knees are, but legs and feet are bent behind them, Yes, it's basically a diamond attached to another diamond","['someone on their knees praying, facing right', 'Holding both arms in front', 'With their feet folded up behind them', 'Knees are, but legs and feet are bent behind them', 'basically a diamond attached to another diamond']"
1051,"Looks kind of like a head with a big nose and a diamond on the top, Maybe like a man with his arms and legs folded, Really one big blob with a square on top, Facing right, No arms at all","['a head with a big nose and a diamond on the top', 'like a man with his arms and legs folded', 'one big blob with a square on top', 'Facing right', 'No arms at all']"
1052,"Looks kind of like the letter Y with a square in the middle left, Maybe a person holding their hands up","['the letter Y with a square in the middle left', 'a person holding their hands up']"
1053,"Looks like a guy facing left holding a book, With his feet pointed in front of him, Yes, only a single foot","['a guy facing left holding a book', 'With his feet pointed in front of him', 'only a single foot']"
1054,"Looks kind of like a bird facing left, One leg straight below, one out in front, With a square on the upper right","['a bird facing left', 'One leg straight below, one out in front', 'With a square on the upper right']"
1055,"Looks like a person kneeling, facing right, praying or holding a book, Or maybe a duck head with a square on top, Yeah, knees pointing out to the right, Feet on the floor, No gap, Just one big triangle, If you take off the square on top, it looks like a duck head facing right","['a person kneeling, facing right, praying or holding a book', 'a duck head with a square on top', 'knees pointing out to the right', 'feet on the floor', 'no gap', 'just one big triangle', 'it looks like a duck head facing right']"
1056,"Looks like a seal facing right, Or a lady in a dress falling backwards, Seal has a ball on its head","['a seal facing right', 'a lady in a dress falling backwards', 'Seal has a ball on its head']"
1057,"Looks like a figure skater facing left with one leg facing straight behind, Both arms in front, facing left","['a figure skater facing left', 'one leg facing straight behind', 'Both arms in front, facing left']"
