,text,gpt_out
2151,yoga skating guy one leg on ground facing left,"['yoga skating guy', 'one leg on ground', 'facing left']"
2152,dancing one leg off ground to the right arm up facing right,"['dancing', 'one leg off ground', 'to the right', 'arm up', 'facing right']"
2153,"leaning to the left arms up, no legs","['leaning to the left', 'arms up', 'no legs']"
2154,"sitting, legs to the left","['sitting, legs to the left']"
2155,"blob guy, no arms","['blob guy, no arms']"
2156,kneeling legs to left arms up to both sides,['kneeling legs to left arms up to both sides']
2157,"The figure is facing to the right and looks like they are bending with a prayer book, Not kneeling, Almost like crouching","['The figure is facing to the right', 'looks like they are bending with a prayer book', 'Not kneeling', 'Almost like crouching']"
2158,"the image is facing to the left, they have their hands in the air like they are falling","['the image is facing to the left', 'they have their hands in the air like they are falling']"
2159,The image is standing up straight but leaning to the left Looks there is a flag on the right hand shoulder and they have one leg in the air facing to the left with their head down,"['standing up straight but leaning to the left', 'flag on the right hand shoulder', 'one leg in the air facing to the left', 'head down']"
2160,"The figure is sat down facing the right hand since, there is a head dress of some sort on their head, no arms are visible, legs appear to be in front but not outstretched","['The figure is sat down facing the right hand since', 'there is a head dress of some sort on their head', 'no arms are visible', 'legs appear to be in front but not outstretched']"
2161,"the image is facing the left hand side with arms out front, looks like they are holding a prayer book in front","['facing the left hand side with arms out front', 'holding a prayer book in front']"
2162,"the image looks like it is facing head one, a triangle shape is shown to the left and a square to the right, the shape dips in towards the feet on the right hand side, but is straight down on the left","['facing head one', 'a triangle shape is shown to the left', 'a square to the right', 'the shape dips in towards the feet on the right hand side', 'but is straight down on the left']"
2163,"The image appears to be facing towards the right hand side, There is a flag facing to the left and what appears to be an arm and foot facing to the left, the head is tilted back slightly","['facing towards the right hand side', 'flag facing to the left', 'arm and foot facing to the left', 'head is tilted back slightly']"
2164,"Appearing to face front on, With a front edging to the right, No arms are visible, the image is cut from the left, and leans out towards the right in a triangle shape, shape","['Appearing to face front on', 'With a front edging to the right', 'No arms are visible', 'the image is cut from the left', 'and leans out towards the right in a triangle shape']"
2165,"The image is facing towards the left, knees pulled up to chest, no arms visible","['facing towards the left', 'knees pulled up to chest', 'no arms visible']"
2166,"the image is facing to the left, In what seems to be a yoga pose, arms outstretched, one leg in the air facing right","['facing to the left', 'In what seems to be a yoga pose', 'arms outstretched', 'one leg in the air facing right']"
2167,"facing to the right, back leg outstretched to the left, one leg to the right appears smaller, arms also facing to the right, right, head tilted slightly back, arms are slightly raised","['facing to the right', 'back leg outstretched to the left', 'one leg to the right appears smaller', 'arms also facing to the right', 'head tilted slightly back', 'arms are slightly raised']"
2168,"facing to the left, one leg is facing towards the left and pointed in a triangle, hands are outstretched to the right in a triangle, image appears to be kneeling","['facing to the left', 'one leg is facing towards the left and pointed in a triangle', 'hands are outstretched to the right in a triangle', 'image appears to be kneeling']"
2169,"Appears to be facing forward, triangle facing to the right (feet), No arms visible","['Appears to be facing forward', 'triangle facing to the right (feet)', 'No arms visible']"
2170,"Facing downwards to the left with a foot raised, Flag to the right, appears over the shoulder, One foot planted on the ground","['Facing downwards to the left with a foot raised', 'Flag to the right', 'appears over the shoulder', 'One foot planted on the ground']"
2171,"Image is facing to the left, arms outstretched like in prayer, feet facing to the left represented by a small triangle, back is straight on the right hand side","['facing to the left', 'arms outstretched like in prayer', 'feet facing to the left represented by a small triangle', 'back is straight on the right hand side']"
2172,"facing to the right, hands outstretched like a prayer, hovering but no kneeling, knees facing to the right but feet facing the left","['facing to the right', 'hands outstretched like a prayer', 'hovering but no kneeling', 'knees facing to the right but feet facing the left']"
2173,"facing forward, arm outstretched to the left as a triangle, sorry the right not the left, body is straight on the left, one foot is sticking out on the right","['facing forward', 'arm outstretched to the left as a triangle', 'body is straight on the left', 'one foot is sticking out on the right']"
2174,"Head tilted to the right, one arm slightly raised on the right, one arm is out to the left with a foot, appears to be kneeling","['Head tilted to the right', 'one arm slightly raised on the right', 'one arm is out to the left with a foot', 'appears to be kneeling']"
2175,"facing to the left, looks like a yoga pose, one leg in the air facing towards the right, one left flat on the floor, two arms outstretched to the left","['facing to the left', 'looks like a yoga pose', 'one leg in the air facing towards the right', 'one left flat on the floor', 'two arms outstretched to the left']"
2176,"Looks like it is falling, two arms outstretched, body leans to the right with one arm, Body leans to the left","['falling', 'two arms outstretched', 'body leans to the right with one arm', 'Body leans to the left']"
2177,"Facing to the left, Looks like seated with knees pulled up to chest, no arms visible, feet are in front, facing to the left","['Facing to the left', 'Looks like seated with knees pulled up to chest', 'no arms visible', 'feet are in front', 'facing to the left']"
2178,"facing to the right, in a kneeling position, hands outstretched to the right, legs and should show to left, shoulder, there is a small one to the left","['facing to the right', 'in a kneeling position', 'hands outstretched to the right', 'legs and should show to left', 'shoulder', 'there is a small one to the left']"
2179,"facing to the right, head slightly tilted, looks like a headdress one, with two triangles, feet appear out to the right, back is straight","['facing to the right', 'head slightly tilted', 'looks like a headdress one', 'with two triangles', 'feet appear out to the right', 'back is straight']"
2180,"Facing to the right, Arms high outstretched in the same direction with a small foot, Back leg is facing to the left, With head slightly tilted, Leg facing to the left is larger than the one facing to the right","['Facing to the right', 'Arms high outstretched in the same direction with a small foot', 'Back leg is facing to the left', 'With head slightly tilted', 'Leg facing to the left is larger than the one facing to the right']"
2181,"Facing towards the right in a kneel position Arms outstretched to the right in a prayer One leg facing upwards on the left into a triangle, triangle, small shoulder sticking out to the left","['Facing towards the right in a kneel position', 'Arms outstretched to the right in a prayer', 'One leg facing upwards on the left into a triangle', 'triangle', 'small shoulder sticking out to the left']"
2182,"Appears to be facing forward, slight triangle to the right hand side where feet should be, no arms visible","['facing forward', 'slight triangle to the right hand side where feet should be', 'no arms visible']"
2183,"appears to be facing right, one arm slightly raised in the same direction, no leg showing on the right but left shows one outstretched, arm also stretched to the left as a triangle, @minu slightly but with a back leg outstretched to the left","['facing right', 'one arm slightly raised in the same direction', 'no leg showing on the right', 'left shows one outstretched', 'arm also stretched to the left as a triangle', 'back leg outstretched to the left']"
2184,"Facing to the left, One foot in the air, Flag behind the right shoulder, Face looking down to the ground","['Facing to the left', 'One foot in the air', 'Flag behind the right shoulder', 'Face looking down to the ground']"
2185,"Looks like falling, both arms in the air, Body leaning towards the left, right arm higher than left","['falling', 'both arms in the air', 'Body leaning towards the left', 'right arm higher than left']"
2186,"Facing right in a yoga move, One small leg and arms facing right, Back leg larger than front leg facing left, head tilted slightly back to the left","['Facing right in a yoga move', 'One small leg and arms facing right', 'Back leg larger than front leg facing left', 'head tilted slightly back to the left']"
2187,"facing to the left, seated position, knees pulled up to chest, no arms visible","['facing to the left', 'seated position', 'knees pulled up to chest', 'no arms visible']"
2188,"Facing to the right, Hands in a prayer, kneeling, knees facing to the right, feet slightly to the left, Back straight","['Facing to the right', 'Hands in a prayer', 'kneeling', 'knees facing to the right', 'feet slightly to the left', 'Back straight']"
2189,"looking straight, right hand side is straight, sorry left hand side, right hand side has arm stretched out, leg slightly out","['looking straight', 'right hand side is straight', 'left hand side', 'right hand side has arm stretched out', 'leg slightly out']"
2190,"facing right, appears to have a headdress on, two smaller triangles, legs outstretched to the right, back straight, no arms visible","['facing right', 'appears to have a headdress on', 'two smaller triangles', 'legs outstretched to the right', 'back straight', 'no arms visible']"
2191,"facing to the left, hands in a prayer position, feet also facing left, back straight","['facing to the left', 'hands in a prayer position', 'feet also facing left', 'back straight']"
2192,"facing towards the left, one leg on the ground one in the air pointing right, arms outstretched towards the left","['facing towards the left', 'one leg on the ground one in the air pointing right', 'arms outstretched towards the left']"
2193,"facing towards the right, one arm higher (facing right) one arm level (facing left), left leg out, right leg tucked as if kneeling","['facing towards the right', 'one arm higher (facing right)', 'one arm level (facing left)', 'left leg out', 'right leg tucked as if kneeling']"
2194,"facing forward, left hand side straight down","['facing forward', 'left hand side straight down']"
2195,"facing right, back straight, appearing knelt, hands out front in prayer position","['facing right', 'back straight', 'appearing knelt', 'hands out front in prayer position']"
2196,"facing left, flag over right shoulder, one leg raised, foot facing left which is raised, one on floor, face looking left pointed down, with a triangle","['facing left', 'flag over right shoulder', 'one leg raised', 'foot facing left which is raised', 'one on floor', 'face looking left pointed down', 'with a triangle']"
2197,"facing right, sat down, back straight, straight, head tilted, head dress, two triangles, no arms visible","['facing right', 'sat down', 'back straight', 'straight', 'head tilted', 'head dress', 'two triangles', 'no arms visible']"
2198,"facing head on, left side appears straight but sips in at the bottom, right side is straight then has a small triangle facing right","['facing head on', 'left side appears straight but sips in at the bottom', 'right side is straight then has a small triangle facing right']"
2199,"facing right, arms out front in the same direction with a small foot","['facing right', 'arms out front in the same direction', 'small foot']"
2200,"Facing right hands in praying position, kneeling with feet up on left","['Facing right hands in praying position, kneeling with feet up on left']"
2201,"facing left, hands out like holding a dish with square under it, feet left","['facing left', 'hands out like holding a dish with square under it', 'feet left']"
2202,"facing left sitting with feet out, head slightly bowed","['facing left sitting with feet out, head slightly bowed']"
2203,"standing one leg straight the other out to right, arms out to left like falling","['standing one leg straight', 'the other out to right', 'arms out to left like falling']"
2204,"slants to left both arms up, facing straight ahead","['slants to left', 'both arms up', 'facing straight ahead']"
2205,"facing right, knees bent, hands praying","['facing right', 'knees bent', 'hands praying']"
2206,2 triangles on head,['2 triangles on head']
2207,"head angled left looks like body is lying to left, one arm up","['head angled left', 'body is lying to left', 'one arm up']"
2208,"head bent way right, one left up to left","['head bent way right', 'one left up to left']"
2209,"left side and shoulder straight, head straight, triangle on right shoulder","['left side and shoulder straight', 'head straight', 'triangle on right shoulder']"
2210,"sitting with feet flat knees bent facing left, head bowed slightly","['sitting with feet flat knees bent facing left, head bowed slightly']"
2211,knees to right and feet out back hands praying to right,"['knees to right', 'feet out back', 'hands praying to right']"
2212,both arms up head to left,"['both arms up', 'head to left']"
2213,standing straight hands holding dish to left,"['standing straight', 'hands holding dish to left']"
2214,"head to right, feet to left kneeling, triangle on right, and pointy left shoulder","['head to right', 'feet to left kneeling', 'triangle on right', 'pointy left shoulder']"
2215,"straight left side slants in at bottom, facing ahead","['straight left side slants in at bottom, facing ahead']"
2216,"arms to left, one foot out to right, head is left","['arms to left', 'one foot out to right', 'head is left']"
2217,"both arms up, head to left","['both arms up', 'head to left']"
2218,hands to left holding dish out to left,['hands to left holding dish out to left']
2219,"squatting knees to right, hands to right","['squatting knees to right', 'hands to right']"
2220,"straight left side right shoulder is triangle, flat bottom, head straight","['straight left side', 'right shoulder is triangle', 'flat bottom', 'head straight']"
2221,"head leaned way right, one foot up to left","['head leaned way right', 'one foot up to left']"
2222,"body on floor, one arm high right, one arm low right', head to left, lying on floor, flat bottom","['body on floor', 'one arm high right', 'one arm low right', 'head to left', 'lying on floor', 'flat bottom']"
2223,"arms out left one foot out to right, like it's falling to left","['arms out left', 'one foot out to right', 'like it's falling to left']"
2224,"sitting feet flat knees up, facing left, head bowed left","['sitting feet flat knees up', 'facing left', 'head bowed left']"
2225,left side straight but slanted in at bottom,['left side straight but slanted in at bottom']
2226,two triangles on head,['two triangles on head']
2227,"kneeling to right face, hands praying, feet up to left","['kneeling to right face', 'hands praying', 'feet up to left']"
2228,"large triangle on right, head leaned right, kneeling","['large triangle on right', 'head leaned right', 'kneeling']"
2229,"kneeling with hands held out each side head tilted forward facing right, feet out behind","['kneeling with hands held out each side', 'head tilted forward facing right', 'feet out behind']"
2230,the odd one again one arm up and behind level with the head and the other behind but pointing downwards sitting facing left,"['one arm up and behind level with the head', 'the other behind but pointing downwards', 'sitting facing left']"
2231,"The block looking one facing right no arms visible might be kneeling, head straight up","['The block looking one facing right no arms visible might be kneeling, head straight up']"
2232,"kneeling looking right with arms up in front like they are holding something, straight head, kneeling flat","['kneeling looking right with arms up in front like they are holding something', 'straight head', 'kneeling flat']"
2233,"a very square back half facing right foot visible and arm up in front, straight head","['a very square back half facing right', 'foot visible', 'arm up in front', 'straight head']"
2234,"the one like a zombie one foot held up in the air facing left, head back arms out held up","['like a zombie', 'one foot held up in the air', 'facing left', 'head back', 'arms out held up']"
2235,"someone facing left with hands out in front droopy sleeves, straight head, standing straight","['someone facing left with hands out in front droopy sleeves, straight head, standing straight']"
2236,"holding both hands up in the air saying whatever, top half only","['holding both hands up in the air saying whatever, top half only']"
2237,"squatting looking right, with something in their hands held out front head straight up","['squatting looking right', 'with something in their hands held out front', 'head straight up']"
2238,"sitting facing left with knees bent in front head facing downwards, no arms","['sitting facing left with knees bent in front', 'head facing downwards', 'no arms']"
2239,sitting looking right big bow on top,"['sitting', 'looking right', 'big bow on top']"
2240,standing balancing on one leg the other out behind facing left,"['standing', 'balancing on one leg', 'the other out behind', 'facing left']"
2241,sitting knees up holding lower legs facing left,['sitting knees up holding lower legs facing left']
2242,squatting facing right holding hands in front head straight,"['squatting facing right', 'holding hands in front', 'head straight']"
2243,"the square backed one facing right with foot out and hand out at shoulder level, straight head","['the square backed one facing right with foot out and hand out at shoulder level, straight head']"
2244,standing straight up to the left hands out front and droopy sleeves,['standing straight up to the left hands out front and droopy sleeves']
2245,kneeling down facing right feet out behind and arms held out to each side looking down,"['kneeling down facing right', 'feet out behind', 'arms held out to each side', 'looking down']"
2246,no arms visible block shape looking right might be kneeling straight head,"['no arms visible', 'block shape', 'looking right', 'might be kneeling', 'straight head']"
2247,"kneeling down facing to the right hands holding something out in front, straight head","['kneeling down facing to the right', 'hands holding something out in front', 'straight head']"
2248,zombie pose facing left one leg up and hands held up head tilting backwards,"['zombie pose facing left', 'one leg up', 'hands held up', 'head tilting backwards']"
2249,arms up saying whatever held up each side of head,"['arms up', 'whatever held up each side of head']"
2250,balancing on one leg the other out behind Facing left,"['balancing on one leg', 'the other out behind', 'Facing left']"
2251,sitting facing right with a big bow on the head,['sitting facing right with a big bow on the head']
2252,"odd one with one up upwards behind and the other arm downwards and behind, facing left head slightly tilted forward","['odd one with one up upwards behind', 'the other arm downwards and behind', 'facing left head slightly tilted forward']"
2253,odd one with arms up and down behind sitting facing left,['odd one with arms up and down behind sitting facing left']
2254,"squatting figure facing right , holding hands out in front head is straight","['squatting figure facing right', 'holding hands out in front', 'head is straight']"
2255,"block figure no arms or feet visible facing right, straight head","['block figure no arms or feet visible facing right, straight head']"
2256,balancing on one leg the other out behind facing left,"['balancing on one leg', 'the other out behind', 'facing left']"
2257,square back arms up shoulder level in front facing right straight head,"['square back', 'arms up shoulder level in front', 'facing right', 'straight head']"
2258,zombie pose one leg up facing left,"['zombie pose', 'one leg up', 'facing left']"
2259,sitting facing left with knees bent and maybe holding lower leg head tilting forward,"['sitting facing left with knees bent and maybe holding lower leg', 'head tilting forward']"
2260,standing straight facing left hands out front droopy sleeves,"['standing straight', 'facing left', 'hands out front', 'droopy sleeves']"
2261,kneeling down facing right with hands out front holding something head straight,"['kneeling down facing right', 'hands out front holding something', 'head straight']"
2262,sitting down big bow on the head,"['sitting down', 'big bow on the head']"
2263,holding hands up each side saying whatever,['holding hands up each side']
2264,kneeling facing right feet out behind and arms held out each side head slightly tilted down,"['kneeling facing right', 'feet out behind', 'arms held out each side', 'head slightly tilted down']"
2265,"sitting knees bent holding lower leg facing left, head tilting","['sitting knees bent', 'holding lower leg', 'facing left', 'head tilting']"
2266,square back facing right toes out and arms out in front shoulder height straight head,"['square back facing right', 'toes out', 'arms out in front shoulder height straight', 'head']"
2267,arms up in the air whatever,['arms up in the air']
2268,"kneeling facing right arms holding something out in front head straight, straight","['kneeling facing right', 'arms holding something out in front', 'head straight, straight']"
2269,"kneeling down , facing right , arms out each side and head tilting downwards","['kneeling down', 'facing right', 'arms out each side', 'head tilting downwards']"
2270,"facing right , squatting down bent knees and straight head holding something in front","['facing right', 'squatting down', 'bent knees', 'straight head', 'holding something in front']"
2271,"balancing on one leg the other up behind, facing left","['balancing on one leg', 'the other up behind', 'facing left']"
2272,"facing left, straight upright holding arms out droopy sleeves","['facing left', 'straight upright', 'holding arms out', 'droopy sleeves']"
2273,"odd one one up up behind on downwards behind, sitting facing left, arms up and down that was sorry, tilting head","['odd one one up up behind on downwards behind', 'sitting facing left', 'arms up and down', 'tilting head']"
2274,"zombie pose, leg up","['zombie pose', 'leg up']"
2275,"block shape straight head no legs or arms visible, facing right","['block shape straight head no legs or arms visible, facing right']"
2276,sitting down big bow on head,"['sitting down', 'big bow on head']"
2277,"kneeling down facing right , holding hands out in front straight head","['kneeling down facing right', 'holding hands out in front', 'straight head']"
2278,"square back facing right feet out and arms at shoulder height, straight head","['square back facing right', 'feet out', 'arms at shoulder height', 'straight head']"
2279,"whatever pose, hands up in air",['hands up in air']
2280,"squatting facing right arms out in front, straight head","['squatting facing right', 'arms out in front, straight head']"
2281,sitting big bow on head,"['sitting', 'big bow on head']"
2282,"odd one one arm up behind the other facing downwards, head slightly forward facing left","['odd one', 'one arm up behind the other facing downwards', 'head slightly forward facing left']"
2283,zombie pose with one leg and arms held up,['zombie pose with one leg and arms held up']
2284,"kneeling facing right with arms out to each side and head tilted forward, feet out behind","['kneeling facing right with arms out to each side and head tilted forward, feet out behind']"
2285,balancing on one leg with the other out behind facing left,['balancing on one leg with the other out behind facing left']
2286,standing straight looking left holding arms out droopy sleeves,"['standing straight', 'looking left', 'holding arms out', 'droopy sleeves']"
2287,sitting facing left with knees bent and holding lower leg,['sitting facing left with knees bent and holding lower leg']
2288,block straight no legs or arms,['block straight no legs or arms']
2289,"The picture has a diamond head in the top middle,, there is a large body directly below the head, and the bottom looks like a pointed shoe, it is sticking out right, more rectangular","['a diamond head in the top middle', 'a large body directly below the head', 'the bottom looks like a pointed shoe', 'it is sticking out right', 'more rectangular']"
2290,"now there is a diamond head in a similar position, but this time it is a rounder body, the bottom sticks out right again, no arms or anything in the middle, the right side of the figure","['a diamond head in a similar position', 'a rounder body', 'the bottom sticks out right again', 'no arms or anything in the middle', 'the right side of the figure']"
2291,"this one is different the body makes a right V shape, no it is quite vertical, no arms in air, the v comes inwards towards the body, there is a triangle at the bottom left, no feet either","['the body makes a right V shape', 'quite vertical', 'no arms in air', 'the v comes inwards towards the body', 'there is a triangle at the bottom left', 'no feet either']"
2292,"two feet pointing to the figures left, head top right of the body, square shape, standing, straight back, kind of but there are no arms, like they are kicking out one leg, standing on one foot","['two feet pointing to the figures left', 'head top right of the body', 'square shape', 'standing', 'straight back', 'kind of but there are no arms', 'like they are kicking out one leg', 'standing on one foot']"
2293,"square head left on the neck, two hands to the right of the body, they are almost lying down with an arched back, narrow body","['square head left on the neck', 'two hands to the right of the body', 'they are almost lying down with an arched back', 'narrow body']"
2294,"diamond head arm out to the left, straight body looks like they are praying but standing up, the head is diamond middle of head, he is facing left, could be holding something","['diamond head', 'arm out to the left', 'straight body', 'looks like they are praying but standing up', 'the head is diamond middle of head', 'he is facing left', 'could be holding something']"
2295,"both arms out, different directions, diagonal body facing right standing, the arm are upwards, looks like they are complaining to me, no feet, just a body #","['both arms out, different directions, diagonal body facing right standing, the arm are upwards, looks like they are complaining to me, no feet, just a body']"
2296,"sat down , square head facing downwards, feet out to the right, in front of body from a side view, sorry feet to his left, nothing on head, head, no arms either","['square head facing downwards', 'feet out to the right', 'in front of body from a side view', 'feet to his left', 'nothing on head', 'no arms either']"
2297,"2 triangle on head ], looks like a bunny, square head'","['2 triangle on head', 'looks like a bunny', 'square head']"
2298,"standing on one leg other food kicked out to the right, arms to the left","['standing on one leg', 'other food kicked out to the right', 'arms to the left']"
2299,"square head v inwards to body, diamond head sorry, looks like they are bending the knee, no feet, body looks like a 5, one arm pointing right, no one head connected to body","['square head v inwards to body', 'diamond head', 'looks like they are bending the knee', 'no feet', 'body looks like a 5', 'one arm pointing right', 'no one head connected to body']"
2300,"looks more like a girl, square head and triangle connected to the right of it, there is a bigger triangle pointing right on the body, sitting, facing right, head is to the right of body tilted up slightly ', sort of looks like one foot but it is a triangle","['looks more like a girl', 'square head', 'triangle connected to the right of it', 'there is a bigger triangle pointing right on the body', 'sitting', 'facing right', 'head is to the right of body tilted up slightly', 'sort of looks like one foot but it is a triangle']"
2301,"zombie body, head to the right, kicking out one leg","['zombie body', 'head to the right', 'kicking out one leg']"
2302,"girl who looks like she is laying down, with arched back, j shape, arms to the right, head on left of the body","['girl who looks like she is laying down', 'with arched back', 'j shape', 'arms to the right', 'head on left of the body']"
2303,"guy who is sat down, feet out to his left, head down, square shape","['guy who is sat down', 'feet out to his left', 'head down', 'square shape']"
2304,"diamond head in middle of body, body is round, bottom sticks out right, no legs","['diamond head in middle of body', 'body is round', 'bottom sticks out right', 'no legs']"
2305,"praying guy, diamond head, holding something, to the left of his body, bottom sticks out left slightly","['praying guy', 'diamond head', 'holding something', 'to the left of his body', 'bottom sticks out left slightly']"
2306,"women who is kneeling down, diamond head, in middle, small triangle on bottom right of body, no more like on arm, pointing right, body looks like another head together, below top head, same diamond shape","['women who is kneeling down', 'diamond head', 'in middle', 'small triangle on bottom right of body', 'no more like on arm', 'pointing right', 'body looks like another head together', 'below top head', 'same diamond shape']"
2307,"guy skating, standing on one leg, other foot kicked out right, two arms pointing left, yes, facing to the left, diamond head","['guy skating', 'standing on one leg', 'other foot kicked out right', 'two arms pointing left', 'facing to the left', 'diamond head']"
2308,"no feet, arm facing to the right, diamond head in middle of body, body looks like a z, triangle neck, straight back and a smaller body, knee bent","['no feet', 'arm facing to the right', 'diamond head in middle of body', 'body looks like a z', 'triangle neck', 'straight back and a smaller body', 'knee bent']"
2309,"diamond head middle of body, straight line below head, body sort or rectangular but come sin, straight line on left part of body, looks like no arms, one shoe pointing right, standing, could be an arm or body, straight horizontal line below head","['diamond head middle of body', 'straight line below head', 'body sort or rectangular but come sin', 'straight line on left part of body', 'looks like no arms', 'one shoe pointing right', 'standing', 'could be an arm or body', 'straight horizontal line below head']"
2310,"the girl with triangle hair to the right of her head, square head, one foot right, left i mean, one arm pointing left, head tilted upwards, no sitting', kind of looks like a pointy breast left, the body is facing left","['the girl with triangle hair to the right of her head', 'square head', 'one foot right', 'left i mean', 'one arm pointing left', 'head tilted upwards', 'no sitting', 'kind of looks like a pointy breast left', 'the body is facing left']"
2311,bunny,['bunny']
2312,"guy with both arms in the sky, no feet, diagonal body","['guy with both arms in the sky', 'no feet', 'diagonal body']"
2313,"guy with both arms in the sky, diagonal body, no feet","['guy with both arms in the sky', 'diagonal body', 'no feet']"
2314,"guy sat down, feet out to left, head facing down, fat body","['guy sat down', 'feet out to left', 'head facing down', 'fat body']"
2315,"Guy standing on one leg, other leg kick out right, 2 arms pointing left, look like]like one","['Guy standing on one leg, other leg kick out right, 2 arms pointing left']"
2316,"body looks like a z, diamond head in middle, no feet, straight back, arm stuck out right, bent knee","['body looks like a z', 'diamond head in middle', 'no feet', 'straight back', 'arm stuck out right', 'bent knee']"
2317,"diamond head in middle of body, straight horizontal line below head, straight back, bottom triangle sticks out right","['diamond head in middle of body', 'straight horizontal line below head', 'straight back', 'bottom triangle sticks out right']"
2318,"Girl with a j body, both arms pointing to the right, head to the middle left of body facing up, no feet, looks like she is laying down at the bottom, narrow straight middle, head barely touching neck, looks like a parallelogram at the bottom, right triangle for the bottom arm, equilateral triangle for the top hand","['Girl with a j body', 'both arms pointing to the right', 'head to the middle left of body facing up', 'no feet', 'looks like she is laying down at the bottom', 'narrow straight middle', 'head barely touching neck', 'looks like a parallelogram at the bottom', 'right triangle for the bottom arm', 'equilateral triangle for the top hand']"
2319,"guy with diamond head in middle of fat round body, bottom sticks out to the right, triangle neck, no arms","['guy with diamond head in middle of fat round body', 'bottom sticks out to the right', 'triangle neck', 'no arms']"
2320,"The guys head is sliding off the right side of his body, looks like a zombie, legs kicked out to the left, standing on one leg, other leg out leftwards","['The guys head is sliding off the right side of his body', 'looks like a zombie', 'legs kicked out to the left', 'standing on one leg', 'other leg out leftwards']"
2321,"This girl looks like a bunny, so she has two triangles coming out from a square head She has a right triangle for her body and looms like her foot is out right They are also sat down and the body has a straight line on the left side","['a bunny', 'two triangles coming out from a square head', 'a right triangle for her body', 'her foot is out right', 'sat down', 'the body has a straight line on the left side']"
2322,"triangle head, oh i mean diamond, straight, line on the right body, looks like they are holding something or praying, standing up, good job","['triangle head', 'diamond', 'straight', 'line on the right body', 'looks like they are holding something or praying', 'standing up']"
2323,"this is a girl with a square head, she has a triangle for hair to the right of her head, triangle foot on the bottom left, pointy body left, one pointy arm to the left, her head is tilted upwards, not 2 arms, just the one, pointing left","['a girl with a square head', 'a triangle for hair to the right of her head', 'triangle foot on the bottom left', 'pointy body left', 'one pointy arm to the left', 'her head is tilted upwards', 'not 2 arms, just the one, pointing left']"
2324,"this one looks like a double head, pointy triangle left of body, arm pointing right, head shape identical to neck, no maybe kneeling looks more feminine to me","['double head', 'pointy triangle left of body', 'arm pointing right', 'head shape identical to neck', 'kneeling looks more feminine']"
2325,"both arms in air, diagonal body, no feet, that is him","['both arms in air', 'diagonal body', 'no feet']"
2326,"diamond head, horizontal line below it, straight back left side, arm pointing right, is that him","['diamond head', 'horizontal line below it', 'straight back left side', 'arm pointing right']"
2327,"The guy that is sat down, with the feet out to the left of the body","['The guy that is sat down, with the feet out to the left of the body']"
2328,"The guy is standing, he is holding something to his left, he has a diamond head, foot pointed out to the right, straight back on the right side, maybe praying, it is to the left how many times","['The guy is standing', 'he is holding something to his left', 'he has a diamond head', 'foot pointed out to the right', 'straight back on the right side', 'maybe praying', 'it is to the left how many times']"
2329,"Guy looks like a figure skater, standing on one leg other leg kicked out to the right","['a figure skater', 'standing on one leg', 'other leg kicked out to the right']"
2330,"Looks like a double head, arm pointing right, bottom left triangle upward, The double head is the key, One diamond on top of another, the arm points right, the knee points right","['double head', 'arm pointing right', 'bottom left triangle upward', 'double head is the key', 'one diamond on top of another', 'arm points right', 'knee points right']"
2331,"oval body, bottom sticks out right, diamond head in middle","['oval body', 'bottom sticks out right', 'diamond head in middle']"
2332,"Bent knee no feet, arm out to the right","['Bent knee no feet, arm out to the right']"
2333,"Girl with bunny ears, Triangle body, feet out to the right, square head","['Girl with bunny ears', 'Triangle body', 'feet out to the right', 'square head']"
2334,"zombie looking guy, head sliding off to the right, one leg kicked out left","['zombie looking guy', 'head sliding off to the right', 'one leg kicked out left']"
2335,"J body both arms pointing to the right, head upwards, square, no feet, facing up, arched back","['body both arms pointing to the right', 'head upwards', 'square', 'no feet', 'facing up', 'arched back']"
2336,"girl with triangle hair or angel, triangle bottom left, square head facing upwards, arm pointed left","['girl with triangle hair or angel', 'triangle bottom left', 'square head facing upwards', 'arm pointed left']"
2337,Triangle hair or angel,['Triangle hair or angel']
2338,zombie head sliding right,['zombie head sliding right']
2339,bunny ears,['bunny ears']
2340,"Oval body , bottom pointing right","['Oval body, bottom pointing right']"
2341,guy sat down feet out left,['guy sat down feet out left']
2342,"The bishop guy, holding something to his left, diamond head","['The bishop guy', 'holding something to his left', 'diamond head']"
2343,"both arms in sky, diagonal body no feet","['both arms in sky', 'diagonal body no feet']"
2344,"figure skating ', one leg other leg out right","['figure skating', 'one leg', 'other leg out right']"
2345,"double head girl, arm pointing to the right, triangle bottom left","['double head girl', 'arm pointing to the right', 'triangle bottom left']"
2346,Z body bend in knees no feet arm pointing right,"['Z body bend in knees', 'arm pointing right']"
2347,"J body 2 arms out to the right, arch back","['2 arms out to the right, arch back']"
2348,"Horizontal line under head, vertical left back, small shoe point right","['Horizontal line under head', 'vertical left back', 'small shoe point right']"
2349,Hello everyone - The description of the target is a square block sort of hanging to the left when facing the image and looks like the shape of a person trying to get up sit down,"['a square block sort of hanging to the left when facing the image', 'looks like the shape of a person trying to get up sit down']"
2350,"Hello all - The target picture looks like an individual dressed in some sort of robes (almost as though chinese style), let me know if you would like any further information, Looks like the person is standing and with arms straight out to the left when facing the picture","['an individual dressed in some sort of robes (almost as though chinese style)', 'the person is standing and with arms straight out to the left when facing the picture']"
