,text,gpt_out
1057,"on right side, straight figure, base straight, tone leg towards right, standing, one knee bent","['on right side', 'straight figure', 'base straight', 'tone leg towards right', 'standing', 'one knee bent']"
1058,"straight body, figure like graduate, to left","['straight body', 'figure like graduate', 'to left']"
1059,"sitting position, head leaning right side, on top 2 triangles","['sitting position', 'head leaning right side', 'on top 2 triangles']"
1060,"figure like dancing, left, dancing or skating","['figure like dancing', 'left', 'dancing or skating']"
1061,"like old man sitting, facing towards left, no hands, left","['old man sitting, facing towards left, no hands']"
1062,"diamond on top, one knee bent, right side, hand towards right, body straight","['diamond on top', 'one knee bent', 'right side', 'hand towards right', 'body straight']"
1063,"bulky figure, square on top, no hands, triangle on right, no legs","['bulky figure', 'square on top', 'no hands', 'triangle on right', 'no legs']"
1064,"kneeling or standing, kneeling, but not on ground, hands to the right, knees pointing right, knees and hands pointing right, diamond triangle, diamond head","['kneeling or standing', 'kneeling, but not on ground', 'hands to the right', 'knees pointing right', 'knees and hands pointing right', 'diamond triangle', 'diamond head']"
1065,"dancing or skating figure, one leg up","['dancing or skating figure', 'one leg up']"
1066,"no hands, bulky figure, square torso, diamond head","['no hands', 'bulky figure', 'square torso', 'diamond head']"
1067,"bulky figure, with a tiny hand and foot pointing right, like little triangles for hand and foot, yes straight like rectangle back or left side","['bulky figure', 'tiny hand and foot pointing right', 'little triangles for hand and foot', 'straight like rectangle back or left side']"
1068,graduate figure,['graduate figure']
1069,"flying figure, no legs","['flying figure, no legs']"
1070,"diamond head, two triangles for hands, kneeling, on ground, looks like a woman, looking right","['diamond head', 'two triangles for hands', 'kneeling', 'on ground', 'looks like a woman', 'looking right']"
1071,"diamond head towards left, one leg to the right and the other looks like kneeling, head back but looks like the body is going to the right, torso is a little rectangle, looks like a big leg, head leaning left","['diamond head towards left', 'one leg to the right', 'the other looks like kneeling', 'head back but looks like the body is going to the right', 'torso is a little rectangle', 'looks like a big leg', 'head leaning left']"
1072,"standing figure, one leg up pointing to the left, hands to the left, one leg up pointing left, head bending right, hands look like just one bulky hand, hand and legs pointing left, head bending right","['standing figure', 'one leg up pointing to the left', 'hands to the left', 'one leg up pointing left', 'head bending right', 'hands look like just one bulky hand', 'hand and legs pointing left', 'head bending right']"
1073,figure like an old man in a sitting position,['figure like an old man in a sitting position']
1074,"hands look like just one pointing right, kneeling on ground looks like a woman, a little triangle for feet on the left, kneeling on ground straight, just one hand can be identify pointing right","['hands look like just one pointing right', 'kneeling on ground looks like a woman', 'a little triangle for feet on the left', 'kneeling on ground straight', 'just one hand can be identify pointing right']"
1075,"rabbit head, big triangle as body","['rabbit head', 'big triangle as body']"
1076,"skater, dancer","['skater', 'dancer']"
1077,"bulky, straight on left, looking right, diamond head","['bulky', 'straight on left', 'looking right', 'diamond head']"
1078,"woman on knees head bent, facing right, speaking into loudspeaker, square leaning forward, triangle at top of back pointing left","['woman on knees head bent, facing right', 'speaking into loudspeaker', 'square leaning forward', 'triangle at top of back pointing left']"
1079,"torso hands raised, no legs","['torso hands raised, no legs']"
1080,"rabbit ears, triangle body, facing right","['rabbit ears', 'triangle body', 'facing right']"
1081,"old man, facing left","['old man, facing left']"
1082,"diamond head, knees bent, looks like firing gun, facing right, pointing right","['diamond head', 'knees bent', 'looks like firing gun', 'facing right', 'pointing right']"
1083,graduate,There is no description of an image in the given text.
1084,"no arms or legs, diamond head","['no arms or legs', 'diamond head']"
1085,"woman kneeling to right, straight, pointing right","['woman kneeling to right', 'straight', 'pointing right']"
1086,"falling backwards to right, straight base, just a slanted rectangle leaning right, has hand behind body trying to break fall, hands, that should be","['falling backwards to right', 'straight base', 'just a slanted rectangle leaning right', 'has hand behind body trying to break fall', 'hands', 'that should be']"
1087,"square on back, looking right, one leg raised","['square on back', 'looking right', 'one leg raised']"
1088,"square on left, figure facing right, straight base, leg raised right side","['square on left', 'figure facing right', 'straight base', 'leg raised right side']"
1089,"straight body, diamond on head, one hand right, knee bent","['straight body', 'diamond on head', 'one hand right', 'knee bent']"
1090,rabbit ears,['rabbit ears']
1091,"square and triangle on head, facing left, bulky, facing left","['square and triangle on head', 'facing left', 'bulky', 'facing left']"
1092,"straight figure, diamond on top, facing right, straight","['straight figure', 'diamond on top', 'facing right', 'straight']"
1093,"old man, sitting","['old man, sitting']"
1094,"both hands raised, dancing flying, diamond head, only torso","['both hands raised', 'dancing flying', 'diamond head', 'only torso']"
1095,graduate,There is no description of an image in the given text.
1096,"one leg raised to left, one leg on ground, square on back","['one leg raised to left', 'one leg on ground', 'square on back']"
1097,"diamond on top, straight figure, hands on right, base straight","['diamond on top', 'straight figure', 'hands on right', 'base straight']"
1098,"one leg up, bending left side","['one leg up, bending left side']"
1099,no hands no legs,['no hands no legs']
1100,"main rectangular body, with point to the right, and point toe, with diamond head","['main rectangular body, with point to the right, and point toe, with diamond head']"
1101,"balancing on one leg, triangular tail, looks like a birds beak, tail to the right","['balancing on one leg', 'triangular tail', 'looks like a birds beak', 'tail to the right']"
1102,"looks like a bear balancing on one leg, head pointing down, diamond on back, i would say left leg down right leg up, leg down is right side of screen","['a bear balancing on one leg', 'head pointing down', 'diamond on back', 'left leg down right leg up', 'leg down is right side of screen']"
1103,"looks like man holding a book to his left of screen, pointy foot to left of screen, rectangle body","['man holding a book to his left of screen', 'pointy foot to left of screen', 'rectangle body']"
1104,"same a s before, lightning bolt, lightning bolt body though, body, holding book to right of screen","['lightning bolt', 'lightning bolt body though', 'body', 'holding book to right of screen']"
1105,"diamond on top, no arms or legs, point to right of screen, to the right yes","['diamond on top', 'no arms or legs', 'point to right of screen', 'to the right']"
1106,"diamond to left of head, sitting up, slightly leaning to right of screen, sitting down, tall neck, tall neck with triangle to right, yes like sitting down, no legs, triangle at top and and side","['diamond to left of head', 'sitting up, slightly leaning to right of screen', 'sitting down', 'tall neck', 'tall neck with triangle to right', 'yes like sitting down', 'no legs', 'triangle at top and and side']"
1107,"mountain shape body, two different triangles on head, yes like bunny ears, mountain body","['mountain shape body', 'two different triangles on head', 'yes like bunny ears', 'mountain body']"
1108,"two ears, one diamond, one triangle, pointy head to left of screen, it looks like dog with big ears, one diamond shape and one triangle, dog or fox, sat down, diamond on top, triangle underneath like ears to right of screen, small triangle to left of screen, could look like legs","['two ears', 'one diamond', 'one triangle', 'pointy head to left of screen', 'dog with big ears', 'one diamond shape', 'one triangle', 'dog or fox', 'sat down', 'diamond on top', 'triangle underneath like ears to right of screen', 'small triangle to left of screen', 'could look like legs']"
1109,"man sitting down, knees bent, diamond head, no arms","['man sitting down', 'knees bent', 'diamond head', 'no arms']"
1110,"right, diamond head, diamond neck, point to right of screen and then point up from the bottom","['diamond head', 'diamond neck', 'point to right of screen', 'point up from the bottom']"
1111,"dude with two arms up, could look like flying","['dude with two arms up, could look like flying']"
1112,"Triangle head and neck, Pointing right, Bottom left is a right angle, We had it 2 rounds ago, Only one with a diamond neck, Point to the right below the neck, and another point to the right near the bottom, and the bottom left is a a right-angle, Diamond head, On top of another diamond exactly the same size","['Triangle head and neck', 'Pointing right', 'Bottom left is a right angle', 'Only one with a diamond neck', 'Point to the right below the neck', 'and another point to the right near the bottom', 'and the bottom left is a a right-angle', 'Diamond head', 'On top of another diamond exactly the same size']"
1113,"Diamond head, 2 points to the right, Kinda looks like a man kneeling, Just the one arm pointing right, And then another point which is like knees","['Diamond head', '2 points to the right', 'Kinda looks like a man kneeling', 'Just the one arm pointing right', 'And then another point which is like knees']"
1114,"Man sitting down, Foot is bottom left, butt is bottom right","['Man sitting down', 'Foot is bottom left', 'butt is bottom right']"
1115,"Standing on 1 leg, 1 point to the right, 2 points to the left, diamond head, on the left above the 2 points, Diamond head with 2 triangles (arms) underneath it","['Standing on 1 leg', '1 point to the right', '2 points to the left', 'diamond head', 'on the left above the 2 points', 'Diamond head with 2 triangles (arms) underneath it']"
1116,"Diamond head, 1 arm to the left, nothing to the right, Body is a full block, Small point on bottom left, like a toe, NA","['Diamond head', '1 arm to the left', 'nothing to the right', 'Body is a full block', 'Small point on bottom left, like a toe']"
1117,"Diamond head on a full body, Point to the bottom right","['Diamond head on a full body', 'Point to the bottom right']"
1118,Man with arms in the air,['Man with arms in the air']
1119,"One of the more obscure ones, Diamond head in the middle but it's oriented like a square, arm top right pointing up, foot bottom right, block bottom left","['Diamond head in the middle but it's oriented like a square', 'arm top right pointing up', 'foot bottom right', 'block bottom left']"
1120,"Bear looking down at it's foot, With a diamond on its back","['Bear looking down at its foot', 'With a diamond on its back']"
1121,Mountain with square and 2 diamonds at the top,['Mountain with square and 2 diamonds at the top']
1122,"Diamond head, big blocky body, left edge is a straight line, Small point on the right toe, slightly bigger point as the right arm","['Diamond head', 'big blocky body', 'left edge is a straight line', 'Small point on the right toe', 'slightly bigger point as the right arm']"
1123,"Man kneeling with 2 arms in the air, Bottom left is his feet, Diamond head with 2 triangle arms underneath pointing out, Bottom right is a full block, like his knees, Bottom left is a triangle, Might be the one you're seeing as a dog but doesn't look like a dog to me, Triangle head, diamond arm pointing left and diamond arm pointing right underneath it, then a body which covers all of the bottom right, and a diamond foot on the left, lol at how we keep calling the triangles diamonds but more or less same thing","['Man kneeling with 2 arms in the air', 'Bottom left is his feet', 'Diamond head with 2 triangle arms underneath pointing out', 'Bottom right is a full block, like his knees', 'Bottom left is a triangle', 'Triangle head, diamond arm pointing left and diamond arm pointing right underneath it', 'then a body which covers all of the bottom right', 'and a diamond foot on the left']"
1124,"diamond head, diamond underneath head, underneath, triangle on bottom left pointing up","['diamond head', 'diamond underneath head', 'underneath', 'triangle on bottom left pointing up']"
1125,"bunny ears, mountain body","['bunny ears', 'mountain body']"
1126,"the dog one, triangle like a head in phineas and ferb looking to the left, diamond above the triangle head, triangle to the left underneath the diamond, tiny triangle on bottom left","['triangle like a head in phineas and ferb looking to the left', 'diamond above the triangle head', 'triangle to the left underneath the diamond', 'tiny triangle on bottom left']"
1127,diamond head and straight edge on left side,"['diamond head', 'straight edge on left side']"
1128,"diamond head, neck is narrow then expands into rectangle body, bottom right triangle, no arms","['diamond head', 'neck is narrow then expands into rectangle body', 'bottom right triangle', 'no arms']"
1129,"man sitting down, leg to the left","['man sitting down, leg to the left']"
1130,"man on one leg, two triangle arms on the left, on triangle leg sticking out on the right, diamond head","['man on one leg', 'two triangle arms on the left', 'on triangle leg sticking out on the right', 'diamond head']"
1131,"lightning bolt body, diamond head, triangle as arm on the right","['lightning bolt body', 'diamond head', 'triangle as arm on the right']"
1132,"slightly slanted square on the top left, beside it is a triangle hanging on on the right, tiny triangle right under the square, leg is laying on the left and is the majority if the body","['slightly slanted square on the top left', 'triangle hanging on on the right', 'tiny triangle right under the square', 'leg is laying on the left and is the majority if the body']"
1133,man with arms in air,['man with arms in air']
1134,"the statue one i think, diamond head, holding book on left, toe pointing to left","['the statue one', 'diamond head', 'holding book on left', 'toe pointing to left']"
1135,bear looking at foot,['bear looking at foot']
1136,mountain body,['mountain body']
1137,dog,There is no description of the image in the given text.
1138,man one one leg,['man one one leg']
1139,man with two arms up,['man with two arms up']
1140,"diamond head, straight edge to left","['diamond head', 'straight edge to left']"
1141,ghost,['ghost']
1142,lightning bolt,['lightning bolt']
1143,hard one to explain,There is no description of the image in the given text.
1144,bear looking at foot,['bear looking at foot']
1145,man holding book,['man holding book']
1146,man with knees up,['man with knees up']
1147,diamond head and neck,['diamond head and neck']
1148,Ghost,['Ghost']
1149,Man with arms in air,['Man with arms in air']
1150,"Man on 1 leg, 2 diamonds to the left","['Man on 1 leg', '2 diamonds to the left']"
1151,Obscure one,There is no description of the image provided in the given text.
1152,Dog on,['Dog on']
1153,Mountain,['Mountain']
1154,"Man sitting, knee up","['Man sitting, knee up']"
1155,Bear looking at foot,['Bear looking at foot']
1156,"Diamond head, straight edge body down the left side, pointing right","['Diamond head', 'straight edge body down the left side, pointing right']"
1157,Lightning body,['Lightning body']
1158,"Holding book, straight edge body on the right","['Holding book', 'straight edge body on the right']"
1159,Diamond neck,['Diamond neck']
1160,dog,There is no description of the image in the given text.
1161,ghost,['ghost']
1162,lightning bolt,['lightning bolt']
1163,diamond neck,['diamond neck']
1164,obscure,There is no description of the image provided in the text.
1165,holding book,['holding book']
1166,bear looking at foot,['bear looking at foot']
1167,man sitting down leg to the left,['man sitting down leg to the left']
1168,"straight edge on LEFT, point to the right as arm and point to the right as toe","['straight edge on LEFT', 'point to the right as arm', 'point to the right as toe']"
1169,man with arms up,['man with arms up']
1170,"bunny ears, mountain body","['bunny ears', 'mountain body']"
1171,"standing on one leg, arms to left","['standing on one leg', 'arms to left']"
1172,"No arms or legs showing, Looks like its sat down","['No arms or legs showing', 'Looks like its sat down']"
1173,Has a straight back which looks like a cloak draped standing up,['Has a straight back which looks like a cloak draped standing up']
1174,"facing the left , looks like reading a book, standing up","['facing the left', 'looks like reading a book', 'standing up']"
1175,"looks like a ghost flying to the left, flapping arms","['a ghost flying to the left, flapping arms']"
1176,"Arms outstretched, facing the right - arms looks more triangular Kneeling","['Arms outstretched, facing the right', 'arms looks more triangular', 'Kneeling']"
1177,"almost laying on the ground with one hand touching floor, looks like rabbit ears","['almost laying on the ground with one hand touching floor', 'looks like rabbit ears']"
1178,"balanced on one foot , other raised and pointing backwards Leaning forward","['balanced on one foot', 'other raised and pointing backwards', 'Leaning forward']"
1179,Standing on one foot Other foot raised off ground Back is straight looks like a small square on back,"['Standing on one foot', 'Other foot raised off ground', 'Back is straight', 'looks like a small square on back']"
1180,"Sat on floor (not kneeling) Legs bent NOT rabbit ears, Legs bent at knees whilst sat","['Sat on floor (not kneeling)', 'Legs bent', 'Legs bent at knees whilst sat']"
1181,On knees Feet stick up at back Facing right looks like holding out hands,"['On knees', 'Feet stick up at back', 'Facing right', 'holding out hands']"
1182,Bent knees but not kneeling Facing right Holding out hands again,"['Bent knees but not kneeling', 'Facing right', 'Holding out hands again']"
1183,"Rabbit ears, straight back","['Rabbit ears, straight back']"
1184,"kneeling down 1 foot to the left both arms out, head straight","['kneeling down', '1 foot to the left', 'both arms out', 'head straight']"
1185,"kneeling 1 arm to the right back straight, kneeling half way","['kneeling 1 arm to the right back straight', 'kneeling half way']"
1186,"1 foot down 1 foot up to the left triangle on back, no hands, the only one with a square by its head","['1 foot down', '1 foot up to the left', 'triangle on back', 'no hands', 'the only one with a square by its head']"
1187,looks like a ghost flying to the left arms out,['a ghost flying to the left arms out']
1188,kneeling leg back to the left arm out to the right,"['kneeling leg back to the left', 'arm out to the right']"
1189,"kneeling both arms out to the right head tilted to the left, 1 arm by his head 1 arm by his knees","['kneeling', 'both arms out to the right', 'head tilted to the left', '1 arm by his head', '1 arm by his knees']"
1190,1 foot 2 arms to the left looks like he has a tail on the right,"['1 foot', '2 arms to the left', 'looks like he has a tail on the right']"
1191,looks sitting with 2 ears off the square head,['sitting with 2 ears off the square head']
1192,looks like he's reading a book on the left side standing straight back,['he's reading a book on the left side standing straight back']
1193,"no hands no legs half standing triangle head, straight back straight front","['no hands', 'no legs', 'half standing triangle head', 'straight back', 'straight front']"
1194,"1 foot pointed right 1 arm pointed right long flat top triangle head, straight back","['1 foot pointed right', '1 arm pointed right', 'long flat top triangle head', 'straight back']"
1195,sitting in a chair knees bent left head bent left,"['sitting in a chair', 'knees bent', 'left head bent left']"
1196,"Facing right, sitting , bunny ears looks like they're looking down","['Facing right', 'sitting', 'bunny ears looks like they're looking down']"
1197,"very box shaped, almost like they're squatting facing right","['very box shaped, almost like they\'re squatting facing right']"
1198,"looks like a person sitting in a chair close to the floor, facing left, knees bent looking down","['a person sitting in a chair close to the floor, facing left, knees bent looking down']"
1199,"looks like someone in a robe, facing left Hands outstretched","['someone in a robe', 'facing left', 'Hands outstretched']"
1200,this one almost looks like a child begging for something facing left and looking up there is a triangle on the back of the head,"['a child begging for something facing left and looking up', 'a triangle on the back of the head']"
1201,Looks like a person in a bag with their head sticking out or a candle,"['a person in a bag with their head sticking out', 'a candle']"
1202,"this one looks like a person facing right, still standing but legs bent holding out their arms","['a person facing right', 'still standing but legs bent', 'holding out their arms']"
1203,"this looks like a person dancing, or a ballerina Facing left one foot on the ground, the other raised to the right","['a person dancing', 'a ballerina', 'Facing left', 'one foot on the ground', 'the other raised to the right']"
1204,this looks like a ghost flying to the left,['a ghost flying to the left']
1205,"this one is a person kneeling with their feet sticking out in the back, facing right and arms outstretched, NA","['a person kneeling with their feet sticking out in the back, facing right and arms outstretched']"
1206,"this one is facing left, one foot on the ground one in the air also on the left Arms reaching up for something, the back is straight, then angles down to the foot that's on the ground, head is angled","['facing left', 'one foot on the ground one in the air also on the left', 'Arms reaching up for something', 'the back is straight', 'angles down to the foot that's on the ground', 'head is angled']"
1207,this looks like someone laying on the ground with one arm behind them supporting them kind of bunny ears,['someone laying on the ground with one arm behind them supporting them kind of bunny ears']
1208,"straight back, facing right, cloaked, pointing right","['straight back', 'facing right', 'cloaked', 'pointing right']"
1209,"Almost laying down, arms to right , spread apart, head tilted back","['Almost laying down', 'arms to right, spread apart', 'head tilted back']"
1210,"Looks like it has a birds beak, Hard to decide which way it's facing, one leg on ground other raised","['it has a birds beak', ""Hard to decide which way it's facing"", 'one leg on ground other raised']"
1211,a ghost,['a ghost']
1212,"no arms or legs showing, like a candle","['no arms or legs showing, like a candle']"
1213,"kneeled, facing right, arms out to sides and distinct triangles, bowed head to right, Triangular foot sticking out to left","['kneeled, facing right', 'arms out to sides and distinct triangles', 'bowed head to right', 'Triangular foot sticking out to left']"
1214,"Kneeled, to right, holding something, foot sticks up behind","['Kneeled', 'to right', 'holding something', 'foot sticks up behind']"
1215,"Rabbit ears, straight back, straight bottom","['Rabbit ears, straight back, straight bottom']"
1216,"Reading, facing left, legs bent at knees","['Reading, facing left, legs bent at knees']"
1217,"standing facing left, reading, straight back","['standing facing left, reading, straight back']"
1218,ballerina,['ballerina']
1219,"crouching but not kneeling facing right, reading","['crouching but not kneeling facing right, reading']"
1220,"leg left facing right reading, kneeling","['leg left facing right reading, kneeling']"
1221,"1 foot down 1 foot up facing left looks like a bird head facing down, triangle on back","['1 foot down', '1 foot up', 'facing left', 'looks like a bird head facing down', 'triangle on back']"
1222,ballerina,['ballerina']
1223,"rabbit ears, sitting down, looking down to the right","['rabbit ears', 'sitting down', 'looking down to the right']"
1224,knees bent arm out to the right,"['knees bent', 'arm out to the right']"
1225,"arms out to the right head tilted back to the left, kneeling","['arms out to the right', 'head tilted back to the left', 'kneeling']"
1226,looks like a candle,['a candle']
1227,looks like a ghost,['looks like a ghost']
1228,sitting in a chair knees bent left head down to the left,"['sitting in a chair', 'knees bent', 'left head down to the left']"
1229,straight back 1 foot to the right 1 arm to the right long top triangle head,"['straight back', '1 foot to the right', '1 arm to the right', 'long top triangle head']"
1230,"kneeling 1 arm to the right 1 arm to the left, 1 foot to the left","['kneeling', '1 arm to the right', '1 arm to the left', '1 foot to the left']"
1231,"straight back looks like reading to the right, reading to the left","['straight back looks like reading to the right, reading to the left']"
1232,Looks like a candle,['a candle']
1233,"strait back, reading or holding something facing left","['strait back', 'reading or holding something', 'facing left']"
1234,looks like a ghost,['looks like a ghost']
1235,"both arms stretched out, looks like a foot sticking out at the bottom on the left side, this ones a weird shape lol, the head is tilted, more kneeling i would say","['both arms stretched out', 'looks like a foot sticking out at the bottom on the left side', 'this ones a weird shape lol', 'the head is tilted', 'more kneeling i would say']"
1236,"legs spread, almost laying down-ish, head is tilted to the left","['legs spread, almost laying down-ish', 'head is tilted to the left']"
1237,"bunny ears, strait back and bottom","['bunny ears', 'strait back and bottom']"
1238,"strait back and top, looks like an arm pointing to the right, very box shaped body","['strait back and top', 'looks like an arm pointing to the right', 'very box shaped body']"
1239,"Legs bent but still standing, facing right with arms out","['Legs bent but still standing, facing right with arms out']"
1240,looks like a person sitting in a chair reading,['a person sitting in a chair reading']
1241,"one leg on the ground, one in the air on the left side head tilted, NA","['one leg on the ground, one in the air on the left side', 'head tilted']"
1242,"person kneeling, facing right with their arms out, foot sticks out in the back","['person kneeling, facing right with their arms out, foot sticks out in the back']"
1243,ballerina,['ballerina']
1244,"the pic looks a bit like a boot!, or maybe a high heeled shoe, pointing left, there is also a square at the top","['a boot', 'a high heeled shoe', 'pointing left', 'a square at the top']"
1245,"this looks like an upright person, looks like a teacher maybe with a book in front of them, facing left","['an upright person', 'a teacher maybe with a book in front of them', 'facing left']"
1246,"diamond head again, curves to the right at the bottom, below the diamond head it comes to an apex, it could almost look like a fish, looking straight up","['diamond head again', 'curves to the right at the bottom', 'below the diamond head it comes to an apex', 'it could almost look like a fish', 'looking straight up']"
1247,"this looks like a person with outstretched arms, diamond head again","['a person with outstretched arms', 'diamond head']"
1248,"looks like a person sat down, facing left, quite slumped over, yes knees bent","['a person sat down, facing left, quite slumped over, yes knees bent']"
1249,"person facing right, almost looks like they could be praying, diamond head again, looks like they are kneeling","['person facing right', 'almost looks like they could be praying', 'diamond head again', 'looks like they are kneeling']"
1250,"this looks a bit like a women's shoe, pointing right, at the very top it has two triangular shapes, a diamond just beneath, yeah rabbit ears sounds better!","['a women's shoe, pointing right', 'at the very top it has two triangular shapes', 'a diamond just beneath', 'rabbit ears sounds better']"
1251,"this is upright, looks like maybe an animal kicking, legs kicking left","['upright', 'looks like maybe an animal kicking', 'legs kicking left']"
1252,"looks like a fat person, possibly pointing right, diamond head","['a fat person', 'possibly pointing right', 'diamond head']"
1253,"this could be someone praying too, looking skyward, pointing right, diamond head, arms together in a triangle, under the diamond head is partly another diamond, but praying hands get in the way","['someone praying too', 'looking skyward', 'pointing right', 'diamond head', 'arms together in a triangle', 'under the diamond head is partly another diamond']"
1254,"kneeling down figure pointing left, diamond head, triangle on the back of the head, another small triangle could be a foot, the body comes to a right angle in the bottom right of the pic, diamond head has a triangle attached to, yes gun","['kneeling down figure pointing left', 'diamond head', 'triangle on the back of the head', 'another small triangle could be a foot', 'the body comes to a right angle in the bottom right of the pic', 'diamond head has a triangle attached to', 'gun']"
1255,"this could be someone dancing, pointing left","['someone dancing, pointing left']"
1256,"sitting down facing left, knee up","['sitting down facing left, knee up']"
1257,"facing left, head down with tilted box on back of neck - one leg raised, a longish pointy nose","['facing left', 'head down with tilted box on back of neck', 'one leg raised', 'a longish pointy nose']"
1258,"weird shaped one which looks like nothing easy to describe, tilted box as head maybe, no - triangle bottom right, triangle only attached by left edge, to rest of shape","['weird shaped one which looks like nothing easy to describe', 'tilted box as head maybe', 'triangle bottom right', 'triangle only attached by left edge', 'to rest of shape']"
1259,upper torso only - arms raised + leaning left,"['upper torso only', 'arms raised', 'leaning left']"
1260,"facing right - bent at the knees, could be pointing a gun, head is straight, focus on bent knees","['facing right', 'bent at the knees', 'could be pointing a gun', 'head is straight', 'focus on bent knees']"
1261,ballet dancer standing on 1 leg - other leg back and to right,['ballet dancer standing on 1 leg - other leg back and to right']
1262,"big body - vertical line down left and on bottom, yes - stubby pointing","['big body', 'vertical line down left and on bottom', 'stubby pointing']"
1263,"kneeling facing right, NOT rabbit ears one","['kneeling facing right', 'NOT rabbit ears one']"
1264,"head is diamond, below and to right is a triangle at 45 degree angle, facing right maybe, bottom and right bottom side are straight lines, left bottom has small triangle jutting out","['head is diamond', 'below and to right is a triangle at 45 degree angle, facing right maybe', 'bottom and right bottom side are straight lines', 'left bottom has small triangle jutting out']"
1265,"rabbit ears, head is tilted down below ears","['rabbit ears', 'head is tilted down below ears']"
1266,"most basic shape - upper torso only, facing right looks like arms are in the pockets, bottom of torso tilted to right","['most basic shape - upper torso only, facing right', 'looks like arms are in the pockets', 'bottom of torso tilted to right']"
1267,"whole figure - facing left small foot sticking out to left, NA, could be holding a gun or pointing","['whole figure - facing left', 'small foot sticking out to left', 'could be holding a gun or pointing']"
1268,"Fat body, facing right","['Fat body, facing right']"
1269,"both arms raised, tilted left","['both arms raised, tilted left']"
1270,Looks like a high heeled shoe,['a high heeled shoe']
1271,looks like a zombie walking towards the left,['a zombie walking towards the left']
1272,"whole body, facing left, could be holding a gun","['whole body, facing left, could be holding a gun']"
1273,"seated, and knees up, facing left","['seated', 'knees up', 'facing left']"
1274,dancer with leg kicking out to the right,['dancer with leg kicking out to the right']
1275,rabbit ears,['rabbit ears']
1276,"weird one with the small triangle on the bottom left, Yes triangle on the right side","['weird one with the small triangle on the bottom left', 'triangle on the right side']"
1277,"Kneeling down to pray and facing right, with a little flick on the left, NA","['Kneeling down to pray and facing right, with a little flick on the left']"
1278,"person in a sleeping bag with the feet curved to the right, diamond head, no hands, just body, basic shape","['person in a sleeping bag with the feet curved to the right', 'diamond head', 'no hands', 'just body', 'basic shape']"
1279,"facing right kneeling to pray, no flick up on the left, Yes, bent knees","['facing right kneeling to pray', 'no flick up on the left', 'bent knees']"
1280,fat person,['fat person']
1281,the sleeping bag one!,['the sleeping bag one']
1282,praying facing right leg flicked up,['praying facing right leg flicked up']
1283,goalkeeper both arms in the air,['goalkeeper both arms in the air']
1284,"praying, facing right no leg flick, bent knees","['praying', 'facing right', 'no leg flick', 'bent knees']"
1285,"slouched down person, facing left","['slouched down person, facing left']"
1286,ballet dancer right leg flicked out,['ballet dancer right leg flicked out']
1287,"another prayer! facing left weird little small triangle bottom left, big triangle at base of head","['facing left', 'weird little small triangle bottom left', 'big triangle at base of head']"
1288,rabbit ears,['rabbit ears']
1289,zombie walking left,['zombie walking left']
1290,upright person facing left maybe pointing gun,['upright person facing left maybe pointing gun']
1291,the high heeled shoe one,['the high heeled shoe one']
1292,zombie,['zombie']
1293,ballet dancer,['ballet dancer']
1294,"bent knees pointing right, no flick",['bent knees pointing right']
1295,whole body -facing left with gun,['whole body - facing left with gun']
1296,slouched facing left knee up,['slouched facing left knee up']
1297,fat body,['fat body']
1298,sleeping bag,['sleeping bag']
1299,stiletto,['stiletto']
1300,goalkeeper,['goalkeeper']
1301,bugs bunny!,['bugs bunny']
1302,praying to right - flick up,['praying to right - flick up']
1303,small triangle bottom left,['small triangle bottom left']
1304,ballet dancer,['ballet dancer']
1305,slouched to the left and knees up,['slouched to the left and knees up']
1306,fat one,['fat one']
1307,"one with a gun, facing left","['one with a gun, facing left']"
1308,sleeping bag one,['sleeping bag one']
1309,"kneeling down to pray, flick up","['kneeling down to pray', 'flick up']"
1310,bunny ears :),['bunny ears']
1311,"kneeling down, no flick",['kneeling down']
1312,goalkeeper,['goalkeeper']
1313,the zombie,['the zombie']
1314,"high heels, NA",['high heels']
1315,small triangle on the left,['small triangle on the left']
1316,doing sit ups,['doing sit ups']
1317,"dinosaur, one leg lifted, head backwards","['dinosaur', 'one leg lifted', 'head backwards']"
1318,"beggar asking for money in a bowl, standing straight","['beggar asking for money in a bowl, standing straight']"
1319,"looks like a rabbit, 2 ears, sitting, triangle body, 2 ears up, triangle ears","['a rabbit', '2 ears', 'sitting', 'triangle body', '2 ears up', 'triangle ears']"
1320,"beggar asking for money but a small portion of triangle sticking out, at the back, not the one with bent knees","['beggar asking for money', 'small portion of triangle sticking out', 'at the back', 'not the one with bent knees']"
1321,"flying man, like superman, hands in the air, like skydiving","['flying man', 'like superman', 'hands in the air', 'like skydiving']"
1322,"no hands, just body and head, hands probably to the side, close to the body","['no hands', 'just body and head', 'hands probably to the side', 'close to the body']"
1323,"hands and body but elbow sticking out, not the one last round, head and body, not hands, small elbow sticking out, left side of the body flat, vertical left side","['hands and body but elbow sticking out', 'head and body', 'small elbow sticking out', 'left side of the body flat', 'vertical left side']"
1324,"bent knees, 45 degrees, no feet, bowl in hand, not the one with, triangle sticking out","['bent knees', '45 degrees', 'no feet', 'bowl in hand', 'not the one with', 'triangle sticking out']"
1325,"one of the legs is lifted towards the back horizontally, two hands in the front","['one of the legs is lifted towards the back horizontally', 'two hands in the front']"
