,text,gpt_out
2016,Skater on one leg,['Skater on one leg']
2017,Sea lion facing right,['Sea lion facing right']
2018,Square with bite out in right,['Square with bite out in right']
2019,Squatting facing right,['Squatting facing right']
2020,Sat down knees bent facing left,['Sat down knees bent facing left']
2021,Bunny,['Bunny']
2022,Arms in air,['Arms in air']
2023,Man facing left arms out asking for more,['Man facing left arms out asking for more']
2024,"Facing right no arms and legs, Diamond head","['Facing right', 'no arms and legs', 'Diamond head']"
2025,Dinosaur with diamond on back,['Dinosaur with diamond on back']
2026,Lady kneeling facing to right,['Lady kneeling facing to right']
2027,"Triangle arm facing either side, Looks like person kneeling with triangle arms either side, Triangle on right slight away from rest of image","['Triangle arm facing either side', 'Looks like person kneeling with triangle arms either side', 'Triangle on right slight away from rest of image']"
2028,"triangle at the bottocks, two hands facing from with a triangle at the tail","['triangle at the bottocks', 'two hands facing from with a triangle at the tail']"
2029,"head to tail has a rectangle shape, head to feet has a rectangle shape","['head to tail has a rectangle shape', 'head to feet has a rectangle shape']"
2030,two triangle top square middle and big triangle down,"['two triangle top', 'square middle', 'big triangle down']"
2031,square on a flat top,['square on a flat top']
2032,square on a flat top with triangle and a triangle feet,"['square on a flat top', 'triangle', 'triangle feet']"
2033,square tilted on a flat top with two triangle legs,['square tilted on a flat top with two triangle legs']
2034,square head and square neck,['square head and square neck']
2035,"square head rand rectangle legs, square head and rectangle legs, square head rand rectangle legs and triangle hands","['square head', 'rectangle legs', 'square head and rectangle legs', 'square head rand rectangle legs and triangle hands']"
2036,square head sitting down,['square head sitting down']
2037,on your left square on a tilted top and right two triangles,['on your left square on a tilted top and right two triangles']
2038,two hands up,['two hands up']
2039,no hands no leg,['no hands no leg']
2040,"tilted head on flat neck, triangle sticking out on the right side of the neck, another triangle as feet on the left side, head looking upwards to the left","['tilted head on flat neck', 'triangle sticking out on the right side of the neck', 'another triangle as feet on the left side', 'head looking upwards to the left']"
2041,"figure is facing the right, not sitting down, looks like crouching down, body is a bit like an 's' shape","['figure is facing the right', 'not sitting down', 'looks like crouching down', 'body is a bit like an 's' shape']"
2042,"body is the most fat, square one, the left side of the body is a straight line","['body is the most fat', 'square one', 'the left side of the body is a straight line']"
2043,"head is halfway down a tilted back the feet are to the left, and one is kicked up, two clear feet visible","['head is halfway down a tilted back', 'the feet are to the left', 'one is kicked up', 'two clear feet visible']"
2044,"no arms, no legs, body mostly straight, then curves out to the right at the bottom","['no arms', 'no legs', 'body mostly straight', 'curves out to the right at the bottom']"
2045,"head on slanted neck one triangle attached to neck, another attached to buttocks, head is to the left of the image","['head on slanted neck', 'one triangle attached to neck', 'another attached to buttocks', 'head is to the left of the image']"
2046,"two triangles for arms, another triangle as a 'tail', straight leg","['two triangles for arms', 'another triangle as a tail', 'straight leg']"
2047,"two triangles on top of head sitting down, facing the right","['two triangles on top of head sitting down, facing the right']"
2048,"head is square, neck is square looks like kneeling to the right","['head is square', 'neck is square', 'kneeling to the right']"
2049,"sitting down, facing the left, legs clearly visible, to the left of image, knees visibly bent","['sitting down', 'facing the left', 'legs clearly visible', 'to the left of image', 'knees visibly bent']"
2050,"straight back, figure is facing the left, looks like he's holding a box to the left","['straight back', 'figure is facing the left', ""he's holding a box to the left""]"
2051,two arms in the air,['two arms in the air']
2052,straight back and square on a flat top,['straight back and square on a flat top']
2053,square facing left and two triangles facing right,"['square facing left', 'two triangles facing right']"
2054,hands and knee bent to the right and straight back,['hands and knee bent to the right and straight back']
2055,"head and two triangles facing left , standing on one leg and a triangle tail","['head and two triangles facing left', 'standing on one leg', 'triangle tail']"
2056,"kneeling, square head on a square neck and triangle hands facing right","['kneeling', 'square head on a square neck', 'triangle hands facing right']"
2057,no hand no leg,['no hand no leg']
2058,square head on a flat top meeting a triangle,['square head on a flat top meeting a triangle']
2059,two triangles and a square head meet,['two triangles and a square head meet']
2060,two hands up and a square head,"['two hands up', 'a square head']"
2061,looking left with triangle face looking down one leg down the other leg up square at the back,"['looking left', 'triangle face', 'looking down', 'one leg down', 'the other leg up', 'square at the back']"
2062,sitting down with legs visible,['sitting down with legs visible']
2063,holding a box,['holding a box']
2064,"head in the centre of a long flat neck similar to the 'no arms no legs' man but fatter, straight flat back on the left side of the image","['head in the centre of a long flat neck similar to the ""no arms no legs"" man but fatter', 'straight flat back on the left side of the image']"
2065,head attached to a neck that also has a triangle attached another triangle as feet on the bottom left,"['head attached to a neck', 'triangle attached another triangle as feet on the bottom left']"
2066,no arms no legs!,['no arms no legs']
2067,holding a box,['holding a box']
2068,"two triangles on top of square head, body looks like another triangle","['two triangles on top of square head', 'body looks like another triangle']"
2069,"triangle head looking downwards to the left one leg standing, another leg lifted above it","['triangle head looking downwards to the left', 'one leg standing', 'another leg lifted above it']"
2070,square head on a square neck,['square head on a square neck']
2071,"s' shaped body knees and arms pointed to the left, right","['s\' shaped body', 'knees and arms pointed to the left, right']"
2072,two arms in the air,['two arms in the air']
2073,"square head attached to slanted neck, with another triangle attached to neck Another triangle as a tail on the very bottom right","['square head attached to slanted neck', 'another triangle attached to neck', 'Another triangle as a tail on the very bottom right']"
2074,"sitting down, legs visible","['sitting down', 'legs visible']"
2075,"square head, two triangle arms pointing to the left, and a triangle tail Straight leg going straight down","['square head', 'two triangle arms pointing to the left', 'triangle tail', 'Straight leg going straight down']"
2076,"one leg standing , triangle tail and two triangle hands","['one leg standing', 'triangle tail', 'two triangle hands']"
2077,triangle face facing down on two legs with square at the back,['triangle face facing down on two legs with square at the back']
2078,two triangles on a square head,['two triangles on a square head']
2079,"one square , one triangle met at the neck","['one square', 'one triangle met at the neck']"
2080,holding a box,['holding a box']
2081,straight back and a square head on a flat top,"['straight back', 'square head', 'flat top']"
2082,shape looks like i no hand and leg,['shape looks like i no hand and leg']
2083,"two triangles right, square left","['two triangles right, square left']"
2084,"square head, square neck, kneeling","['square head', 'square neck', 'kneeling']"
2085,two hands in air,['two hands in air']
2086,sitting down with leg visible,['sitting down with leg visible']
2087,s shape body,['s shape body']
2088,"sitting down, legs visible, knees bent","['sitting down', 'legs visible', 'knees bent']"
2089,"two triangle arms facing left, and one triangle tail on the right straight leg going straight down","['two triangle arms facing left', 'one triangle tail on the right', 'straight leg going straight down']"
2090,"square head on a straight flat neck, with a triangle attached to the right of the neck another triangle as feet on the bottom left","['square head on a straight flat neck', 'triangle attached to the right of the neck', 'another triangle as feet on the bottom left']"
2091,"square head on square neck facing the right, looks like kneeling","['square head on square neck facing the right, looks like kneeling']"
2092,two triangles on top of a square head,['two triangles on top of a square head']
2093,two arms in the air,['two arms in the air']
2094,body is 's' shape,"['body is ""s"" shape']"
2095,"triangle head looking down to the left one leg straight down, the other kicked up to the left, square is attached to the right side of the neck","['triangle head looking down to the left', 'one leg straight down', 'the other kicked up to the left', 'square is attached to the right side of the neck']"
2096,square head of the left of a slanted neck the neck has a triangle attached to the right side The bottom right has a triangle tail,"['square head of the left of a slanted neck', 'the neck has a triangle attached to the right side', 'The bottom right has a triangle tail']"
2097,"long flat back, long flat neck with square head on it","['long flat back', 'long flat neck with square head on it']"
2098,"no arms, no legs, looks like the letter i","['no arms, no legs, looks like the letter i']"
2099,man holding a box,['man holding a box']
2100,I am kneeling sideways facing right with a megaphone stuck to my mouth and my elbows sticking out behind me,"['I am kneeling sideways facing right', 'with a megaphone stuck to my mouth', 'and my elbows sticking out behind me']"
2101,I am sitting on the ground facing forward with my legs underneath me slightly to one side,['I am sitting on the ground facing forward with my legs underneath me slightly to one side']
2102,I am facing forward and have long arm stretched out sideways and the other arm down by my side,"['I am facing forward', 'have long arm stretched out sideways', 'the other arm down by my side']"
2103,I am sitting facing sideways and with my knees drawn up,I am sitting facing sideways and with my knees drawn up
2104,I am falling backwards and slightly sideways and have both my arms up,"['I am falling backwards and slightly sideways', 'both my arms up']"
2105,I am kneeling sideways and my arms are out at a 90 degree angle,"['I am kneeling sideways', 'my arms are out at a 90 degree angle']"
2106,I am falling down facing sideways and my one arm is up and the other is trying to break my fall,"['I am falling down facing sideways', 'my one arm is up', 'the other is trying to break my fall']"
2107,I am lifting one leg and have a box on my back and a beak mask on,"['I am lifting one leg', 'have a box on my back', 'a beak mask on']"
2108,I am doing ballet and have one leg stretched out behind me and my two arms stretched forward,"['one leg stretched out behind me', 'two arms stretched forward']"
2109,I am standing and holding a tray and have long sleeves,['I am standing and holding a tray and have long sleeves']
2110,I am bending my legs and am holding out my arms at a 90 degree angle,"['I am bending my legs', 'holding out my arms at a 90 degree angle']"
2111,I am sitting at a 90 degree angle and have a big bow in my hair,"['I am sitting at a 90 degree angle', 'have a big bow in my hair']"
2112,knees bent facing east holding tray,['knees bent facing east holding tray']
2113,kneeling facing east arms stretched out at 90 degree angles with wide sleeves,"['kneeling facing east', 'arms stretched out at 90 degree angles', 'wide sleeves']"
2114,falling backwards slightly sideways with arms outstretched and upwards,['falling backwards slightly sideways with arms outstretched and upwards']
2115,ballet dancing with leg stretched backwards at 90 degree angle facing west,['ballet dancing with leg stretched backwards at 90 degree angle facing west']
2116,"falling down sideways with one arm breaking the fall and the other up in the air slightly, kneeling and, facing west, one arm stretching downwards and the other next to my chin area","['falling down sideways with one arm breaking the fall and the other up in the air slightly', 'kneeling and, facing west, one arm stretching downwards and the other next to my chin area']"
2117,"kneeling facing west holding a tray, facing east sorry","['kneeling facing west holding a tray, facing east']"
2118,"facing forward one arm straight down and the other stretched out pointing west, or has a triangle on my west facing shoulder, diamond head","['facing forward', 'one arm straight down', 'the other stretched out pointing west', 'has a triangle on my west facing shoulder', 'diamond head']"
2119,facing east box on my back and beak face,"['facing east', 'box on my back', 'beak face']"
2120,sitting on ground with legs underneath me slightly to the side,['sitting on ground with legs underneath me slightly to the side']
2121,facing east holding a tray,"['facing east', 'holding a tray']"
2122,sitting down with knees drawn up facing west,['sitting down with knees drawn up facing west']
2123,"rabbit ears facing west, sitting","['rabbit ears facing west, sitting']"
2124,"box back, one leg up, beak face","['box back', 'one leg up', 'beak face']"
2125,rabbit ears,['rabbit ears']
2126,"standing, holding tray, facing west","['standing', 'holding tray', 'facing west']"
2127,falling back slightly with both arms raised,['falling back slightly with both arms raised']
2128,"kneeling, arms and feet behind me, throwing up a triangle","['kneeling', 'arms and feet behind me', 'throwing up a triangle']"
2129,"ballet dancer, leg out behind me to the east, arms pointing to the west","['ballet dancer', 'leg out behind me to the east', 'arms pointing to the west']"
2130,"sitting down, knees up, facing west","['sitting down, knees up, facing west']"
2131,"standing, knees slightly bent, holding tray to the east","['standing, knees slightly bent, holding tray to the east']"
2132,kneeling holding tray facing east,['kneeling holding tray facing east']
2133,"facing forwards sitting on knees, legs slightly to the side","['facing forwards sitting on knees, legs slightly to the side']"
2134,"looks like a woman with a long dress, tipping her head back, sticking one foot forward and one arm up","['a woman with a long dress', 'tipping her head back', 'sticking one foot forward', 'one arm up']"
2135,the one you clicked on last time but it was wrong,['the one you clicked on last time but it was wrong']
2136,sitting down legs under and slightly to the side,"['sitting down', 'legs under and slightly to the side']"
2137,"kneeling eastwards, one hand nearly reaching the ground and the other up near the chin","['kneeling eastwards', 'one hand nearly reaching the ground', 'the other up near the chin']"
2138,knees bent facing east holding tray,['knees bent facing east holding tray']
2139,the one I got wrong with triangle on shoulder and diamond head,"['triangle on shoulder', 'diamond head']"
2140,standing westwards holding tray,['standing westwards holding tray']
2141,kneeling westwards holding tray,['kneeling westwards holding tray']
2142,sitting westwards knees drawn up,['sitting westwards knees drawn up']
2143,falling backwards arms stretched up,['falling backwards arms stretched up']
2144,box on back beak on face,"['box on back', 'beak on face']"
2145,kneeling westwards megaphone stuck on lips and elbows facing west,"['kneeling westwards', 'megaphone stuck on lips', 'elbows facing west']"
2146,ballet one leg backwards facing west,['ballet one leg backwards facing west']
2147,rabbit ears,['rabbit ears']
2148,rabbit ears,['rabbit ears']
2149,"sitting, knees bent up facing west","['sitting, knees bent up facing west']"
2150,ballet dancer,['ballet dancer']
2151,"standing on the ballet dancers head I'm rubbish at guessing and describing this one!!, or should i say kneeling about the ballet dancer","['standing on the ballet dancers head', 'kneeling about the ballet dancer']"
2152,falling backwards arms raised,['falling backwards arms raised']
2153,standing with slightly bent knees holding tray facing east,"['standing with slightly bent knees', 'holding tray', 'facing east']"
2154,"one side completely straight, east side has a triangle on the shoulder","['one side completely straight', 'east side has a triangle on the shoulder']"
2155,"box back, beak face, leg raised","['box back', 'beak face', 'leg raised']"
2156,"facing forward, kneeling with legs slightly to the east","['facing forward, kneeling with legs slightly to the east']"
2157,"standing, facing east holding a tray, west","['standing, facing east', 'holding a tray', 'west']"
2158,"arms and legs behind them, on their knees, megaphone","['arms and legs behind them', 'on their knees', 'megaphone']"
2159,"kneeling, holding tray, facing east","['kneeling', 'holding tray', 'facing east']"
2160,"head in the middle, sitting down, bottom left pointing up, hands out","['head in the middle', 'sitting down', 'bottom left pointing up', 'hands out']"
2161,"sitting down, no hands, feet only a little forward, head in the middle","['sitting down', 'no hands', 'feet only a little forward', 'head in the middle']"
2162,"scooping something, forward bottom has something big, head tilting forward, hands are back, pointing up, bottom left going forward, like a trolley","['scooping something', 'forward bottom has something big', 'head tilting forward', 'hands are back, pointing up', 'bottom left going forward, like a trolley']"
2163,"like praying, hands wide out, kneeling down","['like praying', 'hands wide out', 'kneeling down']"
2164,"sitting back at a wall, head back, has a fan on head, sitting on the left side","['sitting back at a wall', 'head back', 'has a fan on head', 'sitting on the left side']"
2165,"head middle, straight on left side, perfectly vertical left side","['head middle', 'straight on left side', 'perfectly vertical left side']"
2166,"like a pope blessing someone, right side is vertical","['like a pope blessing someone', 'right side is vertical']"
2167,"shouting at someone looking down, hands up in the air, looking down on the left side","['shouting at someone looking down', 'hands up in the air', 'looking down on the left side']"
2168,"one leg up on the right, 2 arms forward","['one leg up on the right', '2 arms forward']"
2169,"kneeling forward, hands forward, facing right, wearing a robe","['kneeling forward', 'hands forward', 'facing right', 'wearing a robe']"
2170,"sitting down looking left, feet forward, looking down, no hands","['sitting down looking left', 'feet forward', 'looking down', 'no hands']"
2171,"head falling back, facing left, one leg up, arms up mid way, doing like a skip","['head falling back', 'facing left', 'one leg up', 'arms up mid way', 'doing like a skip']"
2172,"one leg back, head on left hand side, above two arms facing left, standing on one leg","['one leg back', 'head on left hand side', 'above two arms facing left', 'standing on one leg']"
2173,"head back like falling off to right hand side, on one leg, two arms high left","['head back like falling off to right hand side', 'on one leg', 'two arms high left']"
2174,"kneeling down, arms out to each side, head slightly tilted to right hand side on one arm, one individual foot to back bottom left","['kneeling down', 'arms out to each side', 'head slightly tilted to right hand side on one arm', 'one individual foot to back bottom left']"
2175,"sitting down with back to wall, back to right hand side, head slightly down, no arms","['sitting down with back to wall', 'back to right hand side', 'head slightly down', 'no arms']"
2176,"head in middle, no arms out, difficult one, legs together slightly to right","['head in middle', 'no arms out', 'difficult one', 'legs together slightly to right']"
2177,"kneeling down, arms out in prayer, legs behind to left, one arm or both arms together to right hand side, head and body look like to diamonds on top of each other","['kneeling down', 'arms out in prayer', 'legs behind to left', 'one arm or both arms together to right hand side', 'head and body look like to diamonds on top of each other']"
2178,"head in middle, left hand side completely vertical, one arm out to right","['head in middle', 'left hand side completely vertical', 'one arm out to right']"
2179,"both arms out to right, one high one low, head tilted slightly back, legs look like they are draping behind, almost like it could be a long coat, coat drapes on floor to bottom left","['both arms out to right, one high one low', 'head tilted slightly back', 'legs look like they are draping behind', 'almost like it could be a long coat', 'coat drapes on floor to bottom left']"
2180,"head in middle, both arms together in pray to right hand side, body and legs almost zig zag","['head in middle', 'both arms together in pray to right hand side', 'body and legs almost zig zag']"
2181,"arms up in the air, like they are praying or shouting, no legs","['arms up in the air, like they are praying or shouting, no legs']"
2182,"sitting down, head slightly tilted forward, bunny ears, bunny ears","['sitting down', 'head slightly tilted forward', 'bunny ears', 'bunny ears']"
2183,"right hand side vertical, arms pointing left, look like they have baggy sleeves","['right hand side vertical', 'arms pointing left', 'look like they have baggy sleeves']"
2184,"head tilting back, arms up, one leg up, like skipping","['head tilting back', 'arms up', 'one leg up', 'like skipping']"
2185,sitting down bunny ears,['sitting down bunny ears']
2186,"looking right, blessing someone, baggy sleeve, right vertical, vertical*","['looking right', 'blessing someone', 'baggy sleeve', 'right vertical', 'vertical*']"
2187,"left vertical, head middle","['left vertical', 'head middle']"
2188,"looking down, both arms up and kneeling down, hands on both side of the face, feet going left, facing right, triangle arms","['looking down', 'both arms up and kneeling down', 'hands on both side of the face', 'feet going left', 'facing right', 'triangle arms']"
2189,"shouting at someone, looking down, no legs","['shouting at someone', 'looking down', 'no legs']"
2190,"praying and zig zag body, arms on right","['praying and zig zag body', 'arms on right']"
2191,"praying, kneeling down, legs visible, arms on right side, facing the right side, kneeling, legs going up at the back","['praying', 'kneeling down', 'legs visible', 'arms on right side', 'facing the right side', 'kneeling', 'legs going up at the back']"
2192,"one leg on the right, two arms visible, going left, arms on left side, leg up on the right side","['one leg on the right', 'two arms visible, going left', 'arms on left side', 'leg up on the right side']"
2193,"pushing a trolley, left side has large black mass on bottom, arms going top right, head falling left, one leg visible on right, like a trolley being pushed","['left side has large black mass on bottom', 'arms going top right', 'head falling left', 'one leg visible on right', 'like a trolley being pushed']"
2194,"sitting down, wall on the right side, looking down, leg visible","['sitting down', 'wall on the right side', 'looking down', 'leg visible']"
2195,"kneeling or sitting, no arms, no legs visible, head in middle","['kneeling or sitting', 'no arms', 'no legs visible', 'head in middle']"
2196,"sitting down, back to wall on right side, head slightly down, no arms visible","['sitting down', 'back to wall on right side', 'head slightly down', 'no arms visible']"
2197,"arms out to left, baggy sleeve, one small foot to left","['arms out to left', 'baggy sleeve', 'one small foot to left']"
2198,"two hands forward facing left, standing on one leg, one leg up and back to right hand side","['two hands forward facing left', 'standing on one leg', 'one leg up and back to right hand side']"
2199,bunny ears,['bunny ears']
2200,"no arms no legs, kneeling or sitting, small erection, head in the middle, you know the one haha#","['no arms no legs', 'kneeling or sitting', 'small erection', 'head in the middle']"
2201,"left hand side vertical, one hand to right","['left hand side vertical, one hand to right']"
2202,"skipping, head back tilted, arms up together on top left, on one foot","['head back tilted', 'arms up together on top left', 'on one foot']"
2203,zigzag body,['zigzag body']
2204,what you call pushing a trolley,There is no description of an image in the given text.
2205,"head and body like 2 diamonds on top of each other, hand to right hand side","['head and body like 2 diamonds on top of each other', 'hand to right hand side']"
2206,"put your hands up for detroit, detroit*, i love this city, two hands up in air, dancing raving or shouting",['two hands up in air']
2207,"head tilted slightly right, hands out to each side, and triangular","['head tilted slightly right', 'hands out to each side', 'triangular']"
2208,"sitting or kneeling, no arms or legs, small erection man","['sitting or kneeling', 'no arms or legs', 'small erection man']"
2209,"one leg up, skipping, two arms up","['one leg up', 'skipping', 'two arms up']"
2210,"arms on both side of head, triangle man","['arms on both side of head', 'triangle man']"
2211,"kneeling, feet up at the back, arm to the right, diamond body and head","['kneeling', 'feet up at the back', 'arm to the right', 'diamond body and head']"
2212,trolley man,['trolley man']
2213,"sad man, sitting down head tilted forward, no arms, leg visible","['sad man', 'sitting down', 'head tilted forward', 'no arms', 'leg visible']"
2214,"left vertical, small arms, head middle","['left vertical', 'small arms', 'head middle']"
2215,bunny ears man,['bunny ears man']
2216,pope blessing with large sleeves,['pope blessing with large sleeves']
2217,"one left up on right, two arms on the left as triangles, one foot down","['one left up on right', 'two arms on the left as triangles', 'one foot down']"
2218,"kneeling down, zig zag man","['kneeling down', 'zig zag man']"
2219,shouting man,['shouting man']
2220,"one leg down, two triangle arms facing left, directly beneath head","['one leg down', 'two triangle arms facing left', 'directly beneath head']"
2221,skipping man,['skipping man']
2222,sad man,['sad man']
2223,shouting man,['shouting man']
2224,triangle arms man,['triangle arms man']
2225,left vertical small arms man,['left vertical small arms man']
2226,zig zag man,['zig zag man']
2227,pope,['pope']
2228,trolley boy,['trolley boy']
2229,diamond head and body,['diamond head and body']
2230,bunny boy (or girl),['bunny boy (or girl)']
2231,erection boy,['erection boy']
2232,"looks like a penguin kicking something, the square is on the right and the left looks like a beak, and his left leg is out","['a penguin kicking something', 'the square is on the right', 'the left looks like a beak', 'his left leg is out']"
2233,"it kinda looks like a deformed high heel, very bottom heavy with a small triangle representing the heel of the shoe","['a deformed high heel', 'very bottom heavy', 'a small triangle representing the heel of the shoe']"
2234,it looks like a guy sitting down with his knees pulled up a bit,['a guy sitting down with his knees pulled up a bit']
2235,"it looks like a guy half squatting, his arms are out horizontally but his feet are flat on the ground, not the one praying with his feet pointed up","['a guy half squatting', 'his arms are out horizontally', 'his feet are flat on the ground']"
2236,"it's a fat cocoon like looking guy, like he just looks like he is in a cocoon","['a fat cocoon like looking guy', 'he just looks like he is in a cocoon']"
2237,"it is a guy who looks like he is offering something to someone, he has his hands held out and looks like he is wearing a robe","['a guy who looks like he is offering something to someone', 'he has his hands held out', 'looks like he is wearing a robe']"
2238,it is an angel-looking man with two flapping wings,['an angel-looking man with two flapping wings']
2239,"it is a big boxy blurb, one side is flat and the other is mountain like and has ridges, then a head on top, imagine the body is a box but with some cutouts","['a big boxy blurb', 'one side is flat and the other is mountain like and has ridges', 'a head on top', 'the body is a box but with some cutouts']"
2240,"it is a man praying on his knees, his feet are pointed up sharply and his hands are out","['a man praying on his knees', 'his feet are pointed up sharply', 'his hands are out']"
2241,the guy looks like a rabbit--he has two ears coming out,['the guy looks like a rabbit--he has two ears coming out']
2242,he is doing a yoga pose with his leg extended out opposite direction of his arms,"['doing a yoga pose', 'leg extended out opposite direction of his arms']"
2243,it's the one u said was the angel,['the one u said was the angel']
2244,The one I think you described as the angel Both arms up and spread,"['the angel', 'Both arms up and spread']"
2245,The cocoon,['The cocoon']
2246,The mangled shoe,['The mangled shoe']
2247,"Like a cut-out box body, with a diamond balancing on top","['a cut-out box body', 'a diamond balancing on top']"
2248,Drunk rabbit,['Drunk rabbit']
2249,"An angel on her knees praying with a pointy arm, Triangle wing on back","['An angel on her knees praying with a pointy arm', 'Triangle wing on back']"
2250,Person sat down with knees raised up,['Person sat down with knees raised up']
2251,Kicking penguin with a square on its back,['Kicking penguin with a square on its back']
2252,Man in cloak offering something out like a plate Stood up straight,['Man in cloak offering something out like a plate']
2253,Ice skater - leg outstretched horizontally,['Ice skater - leg outstretched horizontally']
2254,Crouching guy with triangle pointy arms Legs flat on the ground Not the one on their knees,"['Crouching guy with triangle pointy arms', 'Legs flat on the ground', 'Not the one on their knees']"
2255,The one on their knees with diamond head,['The one on their knees with diamond head']
2256,mangled shoe,['mangled shoe']
2257,the one i called an angel,['the one i called an angel']
2258,cocoon,['cocoon']
2259,on knees with feet pointed up,['on knees with feet pointed up']
2260,squatting with arms outstretched,['squatting with arms outstretched']
2261,ur angel praying,['ur angel praying']
2262,ice skater,['ice skater']
2263,bunny,['bunny']
2264,person sitting with knees up,['person sitting with knees up']
2265,penguin,['penguin']
2266,person standing straight w plate,['person standing straight w plate']
2267,boxy body with cutouts,['boxy body with cutouts']
2268,Sitting with knees up,['Sitting with knees up']
2269,my angel,['my angel']
2270,rabbit,['rabbit']
2271,shoe,['shoe']
2272,man with plate,['man with plate']
2273,crouching,['crouching']
2274,boxy,['boxy']
2275,penguin,['penguin']
2276,kneeling with pointy feet up,['kneeling with pointy feet up']
2277,cocoon,['cocoon']
2278,ice skater,['ice skater']
2279,your angel,['your angel']
2280,ice skater,['ice skater']
2281,boxy,['boxy']
2282,penguin,['penguin']
2283,ur angel,['ur angel']
2284,shoe,['shoe']
2285,squatting,['squatting']
2286,kneeling feet up,['kneeling feet up']
2287,my angel,['my angel']
2288,holding plate,['holding plate']
2289,rabbit,['rabbit']
2290,cocoon,['cocoon']
2291,sitting knees up,['sitting knees up']
2292,sitting knees up,['sitting knees up']
2293,your angel,['your angel']
2294,plate guy,['plate guy']
2295,squatting,['squatting']
2296,boxy,['boxy']
2297,cocoon,['cocoon']
2298,rabbit,['rabbit']
2299,kneeling feet up,['kneeling feet up']
2300,Penguin,['Penguin']
2301,ice skater,['ice skater']
2302,shoe,['shoe']
2303,my angel,['my angel']
2304,It's the one that looks like a guy kicking his right back leg in the air,['a guy kicking his right back leg in the air']
2305,"it's the one that looks like a dog with its paws slightly in the air, the square in this image is at the top of the shape and slightly to the left","['looks like a dog with its paws slightly in the air', 'the square in this image is at the top of the shape and slightly to the left']"
2306,"it's the 'fattest' shape, as in the one that is the most condensed","['the ""fattest"" shape, as in the one that is the most condensed']"
2307,"it's the one that looks like a person which is flapping their arms out, like they're falling mid air","['looks like a person', 'flapping their arms out', 'falling mid air']"
2308,"it's the one that looks like a person praying, like they're praying in the right direction, it's like an s shape with the square shape on the top of the s","['looks like a person praying', 'praying in the right direction', 's shape', 'square shape on the top of the s']"
2309,"it's the one that looks like a person reading a book, and the book is on the left side of the person, and the person is standing up","['a person reading a book', 'the book is on the left side of the person', 'the person is standing up']"
2310,"it looks like a person sitting down and begging, with the triangle attached to the square, one triangle","['a person sitting down and begging', 'the triangle attached to the square', 'one triangle']"
2311,"it's the 'fattest' shape, like the most condensed one","['the ""fattest"" shape', 'the most condensed one']"
2312,it's the one that looks like a person walking with the square on their back,['looks like a person walking with the square on their back']
2313,"it's the one where the two squares are stacked on top of eachother, and the shape has like a tail on the right side, LEFT side, like a snake with two squares stacked on top of its head","['the two squares are stacked on top of eachother', 'the shape has like a tail on the right side, LEFT side', 'like a snake with two squares stacked on top of its head']"
2314,"like a person sitting down with their face pointing towards their lap, their knees tucked in slightly","['a person sitting down with their face pointing towards their lap, their knees tucked in slightly']"
2315,like a rabbit with its face pointing towards the right,['like a rabbit with its face pointing towards the right']
2316,praying in kneel,['praying in kneel']
2317,"rabbit, rabbit ears","['rabbit', 'rabbit ears']"
2318,"fattest one, diamond head","['fattest one', 'diamond head']"
2319,"lady kneeling, pointing right","['lady kneeling, pointing right']"
2320,"diamond head, no legs, aiming right, no arms","['diamond head', 'no legs', 'aiming right', 'no arms']"
2321,"man walking, reading, pointing left","['man walking', 'reading', 'pointing left']"
2322,"man sat down, head bowed","['man sat down, head bowed']"
2323,"dog, balancing a diamond, paws in the air","['dog', 'balancing a diamond', 'paws in the air']"
2324,"man falling, no legs","['man falling, no legs']"
2325,"man praying, facing right, maybe reading, kneeling","['man praying', 'facing right', 'maybe reading', 'kneeling']"
2326,karate kick,['karate kick']
2327,"dinosaur walking, diamond on his back","['dinosaur walking', 'diamond on his back']"
2328,guy reading a book facing the left,['guy reading a book facing the left']
2329,rabbit ears,['rabbit ears']
2330,karate kick dude,['karate kick dude']
2331,like a snake balancing two squares on its head,['like a snake balancing two squares on its head']
2332,guy with a square on his back,['guy with a square on his back']
2333,"dog with its paws in the air, facing right","['dog with its paws in the air, facing right']"
2334,"guy praying and kneeling to the right, like a s shape with two squares on top","['guy praying and kneeling to the right', 'a s shape with two squares on top']"
2335,"guy falling mid air, arms flapping out","['guy falling mid air, arms flapping out']"
2336,fattest shape with a little triangle on the right,['fattest shape with a little triangle on the right']
2337,"dog with a square and triangle ear, pointing left","['dog with a square and triangle ear, pointing left']"
2338,"fattest shape, but the one with one sticky out triangle on the right, NOT the one with two","['fattest shape', 'one sticky out triangle on the right', 'NOT the one with two']"
2339,"guy sitting down with his legs in a upside down v position, face looking towards lap","['guy sitting down with his legs in a upside down v position', 'face looking towards lap']"
2340,fattest one 2 triangles pointed right,"['fattest one', '2 triangles pointed right']"
2341,"dinosaur kicking his leg, diamond on back","['dinosaur kicking his leg', 'diamond on back']"
2342,rabbit ears on a square,['rabbit ears on a square']
2343,"diamond head woman looking right, tail pointed down not up","['diamond head woman looking right', 'tail pointed down not up']"
2344,"ballerina, leg pointed out to the right, looking left, diamond head, both arms pointed left","['ballerina', 'leg pointed out to the right', 'looking left', 'diamond head', 'both arms pointed left']"
2345,"man walking to the left, reading","['man walking to the left, reading']"
